event_id,source_type,direction,event_time,match_group,available_history_flag,pre_window,pre_net_return,pre_net_return_atr,pre_efficiency_ratio,pre_signed_efficiency,fraction_bars_in_event_direction,fraction_bars_against_event_direction,number_of_direction_changes,longest_same_direction_run,longest_opposite_direction_run,pre_high_low_range_pct,pre_high_low_range_atr,realized_volatility,ATR14_at_event,volatility_first_half,volatility_second_half,volatility_change_ratio,average_true_range_first_third,average_true_range_last_third,range_compression_ratio,range_expansion_ratio,average_body,median_body,max_body,average_body_first_third,average_body_last_third,body_growth_ratio,upper_wick_share,lower_wick_share,full_range_to_body_ratio,directional_body_share,new_high_count,new_low_count,distance_from_30bar_high,distance_from_30bar_low,close_position_in_range,failed_high_break_count,failed_low_break_count,pullback_count,average_pullback_depth,maximum_pullback_depth,last5_net_return,last5_efficiency,last5_directional_share,last5_body_growth,last5_range_growth,last5_sign_changes,last5_new_extreme,last5_failed_continuation,last5_acceleration_proxy,first_half_net_return,second_half_net_return,sign_change_between_halves,efficiency_change_between_halves,volatility_change_between_halves,body_size_change_between_halves,extreme_update_rate_change
F008,MATCHED_NON_MAJOR,LONG,2024-08-28 08:00,M03,OK,10,-0.05659863945578227,-2.4165975103734456,0.6419753086419763,-0.6419753086419763,0.4444444444444444,0.5555555555555556,6,2,2,0.08897959183673457,3.7991701244813276,0.01338217337965169,0.008607142857142844,0.006503188392869395,0.018012395047393985,2.7697790620896336,0.005999999999999968,0.013399999999999987,2.233333333333343,2.9882352941176613,0.003749999999999992,0.0019000000000000128,0.013999999999999957,0.0028333333333333357,0.007133333333333325,2.5176470588235245,0.37969210709150447,0.23991134962052035,4.600510105008412,0.4,0,3,3.195020746887968,0.6041493775933598,0.15902140672782844,4,2,4,0.01859619686800892,0.03914988814317662,-0.04332229580573949,0.6796536796536806,0.5,0.9700598802395274,0.6456692913385811,3,0,0,0.6646706586826387,-0.011156462585033994,-0.04332229580573949,0,0.18567777603922214,0.01150920665452459,0.0021399999999999974,0.3
F008,MATCHED_NON_MAJOR,LONG,2024-08-28 08:00,M03,OK,20,-0.10320744956026899,-4.63568464730291,0.5807860262008738,-0.5807860262008738,0.3157894736842105,0.6842105263157895,8,8,8,0.13631660631143291,6.122821576763491,0.011775511992054321,0.008607142857142844,0.010166967828993331,0.01338217337965169,1.3162403584566773,0.008783333333333346,0.010333333333333333,1.1764705882352924,2.116666666666663,0.0037699999999999956,0.0023500000000000187,0.013999999999999957,0.004316666666666663,0.004783333333333324,1.108108108108107,0.33473360522185436,0.26806214034496445,3.946894714469785,0.3,0,8,5.518672199170131,0.6041493775933598,0.09867172675521795,4,5,5,0.030369127516778498,0.059843400447427225,-0.04332229580573949,0.6796536796536806,0.5,0.9700598802395274,0.6456692913385811,3,0,0,0.6646706586826387,-0.03621314019658565,-0.05659863945578227,0,0.19325735992402726,0.003215205550658358,-4.0000000000007044e-05,0.4
F008,MATCHED_NON_MAJOR,LONG,2024-08-28 08:00,M03,OK,30,-0.08642951251646902,-3.8107883817427437,0.31660231660231664,-0.31660231660231664,0.41379310344827586,0.5862068965517241,11,8,8,0.15757575757575748,6.947717842323658,0.011801776316352526,0.008607142857142844,0.011203860114336207,0.011233724409859177,1.00266553627216,0.007719999999999993,0.00860999999999999,1.1152849740932638,2.228070175438601,0.003539999999999999,0.0026500000000000135,0.013999999999999957,0.003080000000000005,0.003749999999999992,1.217532467532463,0.33332755209676035,0.2719613756389065,3.725645239691296,0.4,6,7,6.343568464730298,0.6041493775933598,0.0869565217391302,6,7,6,0.03178598061148396,0.059843400447427225,-0.04332229580573949,0.6796536796536806,0.5,0.9700598802395274,0.6456692913385811,3,0,0,0.6646706586826387,0.016864295125164734,-0.09854394175767028,1,0.644444444444445,2.9864295522969916e-05,-0.00030666666666666993,0.43333333333333335
F008,MATCHED_NON_MAJOR,LONG,2024-08-28 08:00,M03,OK,50,0.015821857603281617,0.6273858921161853,0.025163094128611476,0.025163094128611476,0.4897959183673469,0.5102040816326531,27,8,8,0.19396425432171105,7.691286307053951,0.015603633514785126,0.008607142857142844,0.017364628880377056,0.01184155744141819,0.6819355324547001,0.008837499999999998,0.00831249999999999,0.9405940594059397,1.2037914691943112,0.004389999999999995,0.0037500000000000033,0.019100000000000006,0.006106249999999987,0.0032624999999999946,0.5342886386898672,0.28515623673950863,0.23530398446868184,3.9878499425377525,0.5,16,1,6.343568464730298,1.3477178423236533,0.17522658610271907,11,13,14,0.02089325663151164,0.059843400447427225,-0.04332229580573949,0.6796536796536806,0.5,0.9700598802395274,0.6456692913385811,3,0,1,0.6646706586826387,0.14356870788162904,-0.1080524826344224,1,0.06997874063575582,-0.005523071438958867,-0.0014679999999999962,0.34
F025,MATCHED_NON_MAJOR,LONG,2024-08-28 16:00,M09,OK,10,-0.04541745988577658,-1.8081979891724742,0.35913978494623855,-0.35913978494623855,0.4444444444444444,0.5555555555555556,7,2,2,0.08457982050584704,3.3673627223511207,0.01837422406152447,0.009235714285714276,0.0063787138871777135,0.01996302791544973,3.129632127814789,0.006799999999999991,0.011766666666666667,1.7303921568627474,1.714285714285715,0.00482999999999999,0.0032999999999999974,0.013999999999999957,0.002233333333333328,0.007633333333333325,3.4179104477611983,0.3421584068259901,0.24739125299199588,4.482455128639216,0.5,1,2,2.3387470997679847,1.028615622583136,0.3054662379421211,4,2,4,0.022475106685632976,0.039829302987197605,0.0025706940874034743,0.03614457831325129,0.5,0.9252336448598134,0.8582089552238822,3,0,0,1.2266355140186902,-0.009790590155017806,0.0025706940874034743,1,-0.4375396322130745,0.013584314028272017,0.005899999999999994,0.3
F025,MATCHED_NON_MAJOR,LONG,2024-08-28 16:00,M09,OK,20,-0.08018867924528306,-3.3132250580046456,0.4058355437665792,-0.4058355437665792,0.3157894736842105,0.6842105263157895,9,8,8,0.12971698113207544,5.3596287703016285,0.014036472715076378,0.009235714285714276,0.008265055903453203,0.01837422406152447,2.223121570641474,0.008100000000000005,0.01238333333333333,1.5288065843621386,2.152542372881348,0.003914999999999993,0.0023500000000000187,0.013999999999999957,0.00316666666666666,0.006766666666666653,2.136842105263158,0.3428829920668934,0.26217863978755085,3.9502005360024244,0.35,1,7,4.331013147718493,1.028615622583136,0.19191919191919102,5,6,5,0.030156472261735384,0.060881934566145025,0.0025706940874034743,0.03614457831325129,0.5,0.9252336448598134,0.8582089552238822,3,0,0,1.2266355140186902,-0.041142557651991596,-0.04541745988577658,0,-0.22019600841169562,0.010109168158071268,0.0018299999999999927,0.4
F025,MATCHED_NON_MAJOR,LONG,2024-08-28 16:00,M09,OK,30,-0.0981500513874615,-4.136117556071158,0.3429084380610416,-0.3429084380610416,0.3793103448275862,0.6206896551724138,13,8,8,0.1536485097636176,6.474864655839137,0.013015382858881382,0.009235714285714276,0.010049304282300628,0.015161409356136048,1.508702386775086,0.008079999999999999,0.010039999999999999,1.2425742574257426,2.116666666666663,0.003939999999999997,0.0028000000000000247,0.013999999999999957,0.003990000000000005,0.00482999999999999,1.2105263157894697,0.317986101316661,0.2644364369086506,3.603934680223698,0.4,5,8,5.4462490332560005,1.028615622583136,0.1588628762541799,7,7,7,0.030400325137167235,0.060881934566145025,0.0025706940874034743,0.03614457831325129,0.5,0.9252336448598134,0.8582089552238822,3,0,0,1.2266355140186902,-0.015416238437821186,-0.06871849296895736,0,0.30575785915742015,0.005112105073835421,0.0008666666666666562,0.43333333333333335
F025,MATCHED_NON_MAJOR,LONG,2024-08-28 16:00,M09,OK,50,0.020348837209302344,0.7579273008507362,0.030514385353095096,0.030514385353095096,0.46938775510204084,0.5306122448979592,28,8,8,0.19244186046511624,7.167826759474097,0.016410635798960363,0.009235714285714276,0.017460036063309092,0.013776536905883726,0.7890325573172238,0.008812500000000001,0.00922499999999999,1.0468085106382967,1.2037914691943112,0.004589999999999994,0.003950000000000009,0.019100000000000006,0.006043749999999987,0.004187499999999993,0.6928645294725961,0.2786754183251864,0.23909236403455508,3.980254776672601,0.48,15,1,5.4462490332560005,1.721577726218096,0.24018126888217484,12,14,15,0.021090564248458957,0.060881934566145025,0.0025706940874034743,0.03614457831325129,0.5,0.9252336448598134,0.8582089552238822,3,0,1,1.2266355140186902,0.1409883720930234,-0.11026615969581759,1,0.04334505843640085,-0.003683499157425366,-0.0008999999999999989,0.32
F027,MATCHED_NON_MAJOR,LONG,2024-08-29 00:00,M09,OK,10,-0.03742432581177766,-1.3648745519713272,0.3105022831050236,-0.3105022831050236,0.4444444444444444,0.5555555555555556,8,1,1,0.07925151348376443,2.890322580645163,0.018202052494108695,0.009964285714285707,0.01805230010650968,0.018245448491003385,1.0106993781044031,0.007266666666666681,0.0126,1.733944954128437,1.7912087912087897,0.004839999999999988,0.0032999999999999974,0.013999999999999957,0.0024333333333333242,0.0029333333333333247,1.2054794520547956,0.2914984527802371,0.3175171397774422,6.008468200534425,0.4,0,2,1.9369175627240143,0.9534050179211485,0.3298611111111115,4,3,5,0.01617357001972384,0.039447731755423945,0.008941447937698273,0.1573604060913706,0.5,0.22270742358078355,0.8498583569405107,3,0,0,0.14410480349344862,-0.03109521188772696,0.008941447937698273,1,-0.4469176687749403,0.00019314838449370486,0.0003600000000000053,0.2
F027,MATCHED_NON_MAJOR,LONG,2024-08-29 00:00,M09,OK,20,-0.09354755117906198,-3.6229390681003633,0.5120567375886536,-0.5120567375886536,0.3157894736842105,0.6842105263157895,10,7,7,0.13034464887276498,5.04802867383513,0.013366878264504872,0.009964285714285707,0.006221424009532046,0.018202052494108695,2.9257051868222996,0.007816666666666658,0.011366666666666664,1.4541577825159928,1.734042553191494,0.0035949999999999927,0.0017500000000000016,0.013999999999999957,0.0024499999999999986,0.004516666666666659,1.8435374149659844,0.3553491977443394,0.2879979008183647,5.6673611352693545,0.3,0,10,4.094623655913982,0.9534050179211485,0.1888667992047715,6,7,6,0.025030525030525014,0.056353902507748715,0.008941447937698273,0.1573604060913706,0.5,0.22270742358078355,0.8498583569405107,3,0,0,0.14410480349344862,-0.04638507385332995,-0.03742432581177766,0,-0.499452468026199,0.01198062848457665,0.002489999999999992,0.5
F027,MATCHED_NON_MAJOR,LONG,2024-08-29 00:00,M09,OK,30,-0.10376633358954646,-4.064516129032259,0.3645364536453648,-0.3645364536453648,0.3793103448275862,0.6206896551724138,14,8,8,0.15629003330771202,6.121863799283158,0.012957121955632351,0.009964285714285707,0.010651130152983636,0.015233375537237314,1.4302121294584014,0.008340000000000004,0.01154,1.3836930455635486,2.116666666666663,0.0037266666666666633,0.0023500000000000187,0.013999999999999957,0.003990000000000005,0.004839999999999988,1.2130325814536298,0.3343316539018195,0.27594397415135447,4.731832283709538,0.36666666666666664,3,10,5.16845878136201,0.9534050179211485,0.15573770491803293,7,8,8,0.026697661313045903,0.060298675683290996,0.008941447937698273,0.1573604060913706,0.5,0.22270742358078355,0.8498583569405107,3,0,0,0.14410480349344862,-0.038431975403535636,-0.06119162640901768,0,0.10563264860139998,0.004582245384253678,0.0005333333333333262,0.43333333333333335
F027,MATCHED_NON_MAJOR,LONG,2024-08-29 00:00,M09,OK,50,0.0069084628670121285,0.24086021505376495,0.01099908340971593,0.01099908340971593,0.46938775510204084,0.5306122448979592,28,8,8,0.18105929763960857,6.312544802867389,0.01591263653846775,0.009964285714285707,0.016528385268750508,0.013441898872193398,0.8132614682940267,0.008875000000000001,0.00972499999999999,1.0957746478873227,1.2037914691943112,0.004531999999999995,0.0037500000000000033,0.019100000000000006,0.00629374999999999,0.003843749999999993,0.6107249255213504,0.28587884781332007,0.23737015642635254,4.084701835496063,0.48,13,0,5.16845878136201,1.1440860215053794,0.18124006359300507,12,15,15,0.02026862026862025,0.060298675683290996,0.008941447937698273,0.1573604060913706,0.5,0.22270742358078355,0.8498583569405107,3,0,1,0.14410480349344862,0.14622913068508928,-0.11060259344012201,1,0.02763321537040908,-0.0030864863965571095,-0.0010640000000000007,0.26
M08,MAJOR,LONG,2024-09-06 16:00,M08,OK,10,-0.008130081300812981,-0.31325301204819195,0.08227848101265761,-0.08227848101265761,0.5555555555555556,0.4444444444444444,5,2,2,0.08348968105065667,3.2168674698795208,0.012094630980848434,0.008299999999999993,0.01014076380239388,0.012787874842878622,1.261036652866311,0.005399999999999979,0.010699999999999987,1.981481481481487,2.3928571428571495,0.0034900000000000152,0.003300000000000025,0.00770000000000004,0.0035000000000000218,0.004433333333333345,1.266666666666662,0.3031371515777309,0.22677050015651584,3.0494642166776,0.5,2,4,2.7228915662650635,0.49397590361445737,0.15355805243445664,3,2,3,0.01821086261980837,0.02460063897763591,-0.024000000000000087,0.49367088607595006,0.5,0.911111111111105,1.6750000000000054,3,0,0,0.6222222222222185,0.005941213258286469,-0.024000000000000087,1,0.34167088607594986,0.002647111040484743,0.0006599999999999939,0.6
M08,MAJOR,LONG,2024-09-06 16:00,M08,OK,20,-0.03849651409518049,-1.5301204819277174,0.1621966794380588,-0.1621966794380588,0.47368421052631576,0.5263157894736842,14,2,2,0.10669899969687786,4.2409638554216915,0.014533609091339845,0.008299999999999993,0.01705167438558421,0.012094630980848434,0.7092928651671563,0.00968333333333334,0.008766666666666664,0.9053356282271935,0.8645161290322588,0.004075000000000012,0.003400000000000014,0.009700000000000042,0.005300000000000009,0.003850000000000011,0.7264150943396235,0.26262750150235076,0.24930620338410306,3.2986184835225494,0.45,1,4,2.7228915662650635,1.5180722891566278,0.35795454545454536,6,4,8,0.018170926517571948,0.030990415335463393,-0.024000000000000087,0.49367088607595006,0.5,0.911111111111105,1.6750000000000054,3,0,1,0.6222222222222185,-0.02061230675962421,-0.008130081300812981,0,-0.07440354663711224,-0.004957043404735776,-0.0011699999999999935,0.25
M08,MAJOR,LONG,2024-09-06 16:00,M08,OK,30,-0.06595995288574803,-2.6987951807228976,0.1934369602763383,-0.1934369602763383,0.41379310344827586,0.5862068965517241,20,4,4,0.10983510011778562,4.493975903614461,0.014321196971728206,0.008299999999999993,0.015020530859881876,0.012762935329497628,0.8496993514114719,0.0074199999999999934,0.008319999999999989,1.1212938005390831,0.9290322580645166,0.0038766666666666763,0.003300000000000025,0.009700000000000042,0.0034800000000000052,0.0034900000000000152,1.0028735632183936,0.2685953501925871,0.26267128609397017,3.6338198265573376,0.4,0,6,2.9759036144578337,1.5180722891566278,0.3378016085790885,7,4,11,0.020069706651176345,0.05047923322683718,-0.024000000000000087,0.49367088607595006,0.5,0.911111111111105,1.6750000000000054,3,0,1,0.6222222222222185,-0.07067137809187285,-0.011530071673418624,0,-0.32029016202477967,-0.002257595530384248,-0.0004199999999999907,0.2
M08,MAJOR,LONG,2024-09-06 16:00,M08,OK,50,-0.12011095700416091,-5.216867469879523,0.2542571931884906,-0.2542571931884906,0.40816326530612246,0.5918367346938775,25,8,8,0.17420249653259368,7.566265060240973,0.013202950540203255,0.008299999999999993,0.013093178547000402,0.013545941084349169,1.0345800323216774,0.006874999999999989,0.008837499999999995,1.2854545454545467,0.9281437125748515,0.0034560000000000046,0.0028000000000000247,0.01150000000000001,0.0032374999999999973,0.003612500000000015,1.1158301158301214,0.27982492817711846,0.2963957743731544,4.540947141648489,0.42,1,11,6.048192771084345,1.5180722891566278,0.20063694267515916,13,11,13,0.026247235192922123,0.05846645367412135,-0.024000000000000087,0.49367088607595006,0.5,0.911111111111105,1.6750000000000054,3,0,1,0.6222222222222185,-0.0746185852981969,-0.04515352197471407,0,-0.18047934094147242,0.00045276253734876683,0.000480000000000016,0.24
F018,MATCHED_NON_MAJOR,SHORT,2024-09-27 04:00,M06,OK,10,0.06889352818371616,3.4064516129032305,0.6804123711340215,-0.6804123711340215,0.3333333333333333,0.6666666666666666,3,4,4,0.08350730688935275,4.129032258064513,0.011094935358010465,0.007749999999999999,0.012304095008954232,0.01092259199498303,0.8877200628761546,0.006166666666666672,0.007899999999999999,1.2810810810810798,1.333333333333339,0.00393,0.0036499999999999866,0.009899999999999964,0.0010000000000000009,0.005200000000000001,5.199999999999996,0.2858883576333998,0.2692261590154014,8.780442393016127,0.3,4,2,0.025806451612900388,4.103225806451613,0.9937500000000007,1,2,2,0.03997057381069154,0.05076017655713584,0.0330390920554855,0.6390243902439037,0.25,2.567010309278363,1.1434977578475383,2,0,0,1.8402061855670162,0.031837160751565736,0.0330390920554855,0,-0.07027793533749127,-0.0013815030139712019,0.0007800000000000029,0.6
F018,MATCHED_NON_MAJOR,SHORT,2024-09-27 04:00,M06,OK,20,0.12682255845942236,5.948387096774198,0.5726708074534164,-0.5726708074534164,0.3157894736842105,0.6842105263157895,9,4,4,0.14167812929848692,6.64516129032258,0.014019461381177548,0.007749999999999999,0.01695537793121197,0.011094935358010465,0.654360840732814,0.008916666666666656,0.008749999999999989,0.9813084112149532,0.749999999999996,0.004150000000000001,0.002599999999999991,0.016400000000000026,0.00498333333333334,0.005249999999999995,1.0535117056856165,0.283524363317663,0.26794725251621004,6.295480428468511,0.3,10,1,0.025806451612900388,6.61935483870968,0.9961165048543693,4,4,5,0.03104462972045121,0.06375674350171659,0.0330390920554855,0.6390243902439037,0.25,2.567010309278363,1.1434977578475383,2,0,0,1.8402061855670162,0.05281980742778541,0.06889352818371616,0,0.21439295365829364,-0.005860442573201504,-0.00044000000000000115,0.55
