symbol,event_id,event_family,side,timestamp_utc,funding_rate,delta_log_oi,z_mad,funding_side,oi_side,qualification_reason
BTCUSDT,BTCUSDT-F000000,FUNDING,INSUFFICIENT_HISTORY,2023-07-01T00:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000001,FUNDING,INSUFFICIENT_HISTORY,2023-07-01T08:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000002,FUNDING,INSUFFICIENT_HISTORY,2023-07-01T16:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000003,FUNDING,INSUFFICIENT_HISTORY,2023-07-02T00:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000004,FUNDING,INSUFFICIENT_HISTORY,2023-07-02T08:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000005,FUNDING,INSUFFICIENT_HISTORY,2023-07-02T16:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000006,FUNDING,INSUFFICIENT_HISTORY,2023-07-03T00:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000007,FUNDING,INSUFFICIENT_HISTORY,2023-07-03T08:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000008,FUNDING,INSUFFICIENT_HISTORY,2023-07-03T16:00:00Z,9.481e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000009,FUNDING,INSUFFICIENT_HISTORY,2023-07-04T00:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000010,FUNDING,INSUFFICIENT_HISTORY,2023-07-04T08:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000011,FUNDING,INSUFFICIENT_HISTORY,2023-07-04T16:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000012,FUNDING,INSUFFICIENT_HISTORY,2023-07-05T00:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000013,FUNDING,INSUFFICIENT_HISTORY,2023-07-05T08:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000014,FUNDING,INSUFFICIENT_HISTORY,2023-07-05T16:00:00Z,7.615e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000015,FUNDING,INSUFFICIENT_HISTORY,2023-07-06T00:00:00Z,4.675e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000016,FUNDING,INSUFFICIENT_HISTORY,2023-07-06T08:00:00Z,6.954e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000017,FUNDING,INSUFFICIENT_HISTORY,2023-07-06T16:00:00Z,4.427e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000018,FUNDING,INSUFFICIENT_HISTORY,2023-07-07T00:00:00Z,8.78e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000019,FUNDING,INSUFFICIENT_HISTORY,2023-07-07T08:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000020,FUNDING,INSUFFICIENT_HISTORY,2023-07-07T16:00:00Z,1.305e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000021,FUNDING,INSUFFICIENT_HISTORY,2023-07-08T00:00:00Z,-2.498e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000022,FUNDING,INSUFFICIENT_HISTORY,2023-07-08T08:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000023,FUNDING,INSUFFICIENT_HISTORY,2023-07-08T16:00:00Z,8.567e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000024,FUNDING,INSUFFICIENT_HISTORY,2023-07-09T00:00:00Z,5.799e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000025,FUNDING,INSUFFICIENT_HISTORY,2023-07-09T08:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000026,FUNDING,INSUFFICIENT_HISTORY,2023-07-09T16:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000027,FUNDING,INSUFFICIENT_HISTORY,2023-07-10T00:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000028,FUNDING,INSUFFICIENT_HISTORY,2023-07-10T08:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000029,FUNDING,INSUFFICIENT_HISTORY,2023-07-10T16:00:00Z,7.674e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000030,FUNDING,INSUFFICIENT_HISTORY,2023-07-11T00:00:00Z,1.659e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000031,FUNDING,INSUFFICIENT_HISTORY,2023-07-11T08:00:00Z,5.316e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000032,FUNDING,INSUFFICIENT_HISTORY,2023-07-11T16:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000033,FUNDING,INSUFFICIENT_HISTORY,2023-07-12T00:00:00Z,8.964e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000034,FUNDING,INSUFFICIENT_HISTORY,2023-07-12T08:00:00Z,7.769e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000035,FUNDING,INSUFFICIENT_HISTORY,2023-07-12T16:00:00Z,4.64e-06,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000036,FUNDING,INSUFFICIENT_HISTORY,2023-07-13T00:00:00Z,4.083e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000037,FUNDING,INSUFFICIENT_HISTORY,2023-07-13T08:00:00Z,6.11e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000038,FUNDING,INSUFFICIENT_HISTORY,2023-07-13T16:00:00Z,-9.45e-06,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000039,FUNDING,INSUFFICIENT_HISTORY,2023-07-14T00:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000040,FUNDING,INSUFFICIENT_HISTORY,2023-07-14T08:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000041,FUNDING,INSUFFICIENT_HISTORY,2023-07-14T16:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000042,FUNDING,INSUFFICIENT_HISTORY,2023-07-15T00:00:00Z,9.997e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000043,FUNDING,INSUFFICIENT_HISTORY,2023-07-15T08:00:00Z,1.832e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000044,FUNDING,INSUFFICIENT_HISTORY,2023-07-15T16:00:00Z,4.004e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000045,FUNDING,INSUFFICIENT_HISTORY,2023-07-16T00:00:00Z,3.392e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000046,FUNDING,INSUFFICIENT_HISTORY,2023-07-16T08:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000047,FUNDING,INSUFFICIENT_HISTORY,2023-07-16T16:00:00Z,8.931e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000048,FUNDING,INSUFFICIENT_HISTORY,2023-07-17T00:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000049,FUNDING,INSUFFICIENT_HISTORY,2023-07-17T08:00:00Z,6.438e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000050,FUNDING,INSUFFICIENT_HISTORY,2023-07-17T16:00:00Z,7.613e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000051,FUNDING,INSUFFICIENT_HISTORY,2023-07-18T00:00:00Z,8.08e-06,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000052,FUNDING,INSUFFICIENT_HISTORY,2023-07-18T08:00:00Z,-3.259e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000053,FUNDING,INSUFFICIENT_HISTORY,2023-07-18T16:00:00Z,6.215e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000054,FUNDING,INSUFFICIENT_HISTORY,2023-07-19T00:00:00Z,7.668e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000055,FUNDING,INSUFFICIENT_HISTORY,2023-07-19T08:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000056,FUNDING,INSUFFICIENT_HISTORY,2023-07-19T16:00:00Z,6.233e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000057,FUNDING,INSUFFICIENT_HISTORY,2023-07-20T00:00:00Z,6.37e-06,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000058,FUNDING,INSUFFICIENT_HISTORY,2023-07-20T08:00:00Z,9.372e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000059,FUNDING,INSUFFICIENT_HISTORY,2023-07-20T16:00:00Z,5.461e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000060,FUNDING,INSUFFICIENT_HISTORY,2023-07-21T00:00:00Z,1.987e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000061,FUNDING,INSUFFICIENT_HISTORY,2023-07-21T08:00:00Z,3.805e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000062,FUNDING,INSUFFICIENT_HISTORY,2023-07-21T16:00:00Z,-9.73e-06,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000063,FUNDING,INSUFFICIENT_HISTORY,2023-07-22T00:00:00Z,9.48e-06,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000064,FUNDING,INSUFFICIENT_HISTORY,2023-07-22T08:00:00Z,9.716e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000065,FUNDING,INSUFFICIENT_HISTORY,2023-07-22T16:00:00Z,6.647e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000066,FUNDING,INSUFFICIENT_HISTORY,2023-07-23T00:00:00Z,9.174e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000067,FUNDING,INSUFFICIENT_HISTORY,2023-07-23T08:00:00Z,2.64e-06,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000068,FUNDING,INSUFFICIENT_HISTORY,2023-07-23T16:00:00Z,4.184e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000069,FUNDING,INSUFFICIENT_HISTORY,2023-07-24T00:00:00Z,-1.27e-06,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000070,FUNDING,INSUFFICIENT_HISTORY,2023-07-24T08:00:00Z,5.915e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000071,FUNDING,INSUFFICIENT_HISTORY,2023-07-24T16:00:00Z,5.623e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000072,FUNDING,INSUFFICIENT_HISTORY,2023-07-25T00:00:00Z,7.692e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000073,FUNDING,INSUFFICIENT_HISTORY,2023-07-25T08:00:00Z,-6.11e-06,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000074,FUNDING,INSUFFICIENT_HISTORY,2023-07-25T16:00:00Z,-9.7e-06,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000075,FUNDING,INSUFFICIENT_HISTORY,2023-07-26T00:00:00Z,3.565e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000076,FUNDING,INSUFFICIENT_HISTORY,2023-07-26T08:00:00Z,8.84e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000077,FUNDING,INSUFFICIENT_HISTORY,2023-07-26T16:00:00Z,1.48e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000078,FUNDING,INSUFFICIENT_HISTORY,2023-07-27T00:00:00Z,1.276e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000079,FUNDING,INSUFFICIENT_HISTORY,2023-07-27T08:00:00Z,4.395e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000080,FUNDING,INSUFFICIENT_HISTORY,2023-07-27T16:00:00Z,3.725e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000081,FUNDING,INSUFFICIENT_HISTORY,2023-07-28T00:00:00Z,4.497e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000082,FUNDING,INSUFFICIENT_HISTORY,2023-07-28T08:00:00Z,1.787e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000083,FUNDING,INSUFFICIENT_HISTORY,2023-07-28T16:00:00Z,3.948e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000084,FUNDING,INSUFFICIENT_HISTORY,2023-07-29T00:00:00Z,0.0001,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000085,FUNDING,INSUFFICIENT_HISTORY,2023-07-29T08:00:00Z,6.411e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000086,FUNDING,INSUFFICIENT_HISTORY,2023-07-29T16:00:00Z,7.558e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000087,FUNDING,INSUFFICIENT_HISTORY,2023-07-30T00:00:00Z,5.174e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000088,FUNDING,INSUFFICIENT_HISTORY,2023-07-30T08:00:00Z,3.28e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000089,FUNDING,INSUFFICIENT_HISTORY,2023-07-30T16:00:00Z,6.935e-05,,,,,LESS_THAN_90_PRIOR_SETTLED_OBSERVATIONS
BTCUSDT,BTCUSDT-F000093,FUNDING,FUNDING_HIGH,2023-08-01T00:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000094,FUNDING,FUNDING_HIGH,2023-08-01T08:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000095,FUNDING,FUNDING_HIGH,2023-08-01T16:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000096,FUNDING,FUNDING_HIGH,2023-08-02T00:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000097,FUNDING,FUNDING_HIGH,2023-08-02T08:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000098,FUNDING,FUNDING_HIGH,2023-08-02T16:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000099,FUNDING,FUNDING_HIGH,2023-08-03T00:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000100,FUNDING,FUNDING_HIGH,2023-08-03T08:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000101,FUNDING,FUNDING_HIGH,2023-08-03T16:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000102,FUNDING,FUNDING_HIGH,2023-08-04T00:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000103,FUNDING,FUNDING_HIGH,2023-08-04T08:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000104,FUNDING,FUNDING_HIGH,2023-08-04T16:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000105,FUNDING,FUNDING_HIGH,2023-08-05T00:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000107,FUNDING,FUNDING_HIGH,2023-08-05T16:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000108,FUNDING,FUNDING_HIGH,2023-08-06T00:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000109,FUNDING,FUNDING_HIGH,2023-08-06T08:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000110,FUNDING,FUNDING_HIGH,2023-08-06T16:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000111,FUNDING,FUNDING_HIGH,2023-08-07T00:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000113,FUNDING,FUNDING_HIGH,2023-08-07T16:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000114,FUNDING,FUNDING_HIGH,2023-08-08T00:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000116,FUNDING,FUNDING_LOW,2023-08-08T16:00:00Z,-1.053e-05,,,FUNDING_LOW,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000119,FUNDING,FUNDING_HIGH,2023-08-09T16:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000120,FUNDING,FUNDING_HIGH,2023-08-10T00:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000121,FUNDING,FUNDING_HIGH,2023-08-10T08:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000122,FUNDING,FUNDING_HIGH,2023-08-10T16:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000123,FUNDING,FUNDING_HIGH,2023-08-11T00:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000124,FUNDING,FUNDING_HIGH,2023-08-11T08:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000126,FUNDING,FUNDING_HIGH,2023-08-12T00:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000127,FUNDING,FUNDING_HIGH,2023-08-12T08:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000128,FUNDING,FUNDING_HIGH,2023-08-12T16:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000129,FUNDING,FUNDING_HIGH,2023-08-13T00:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000130,FUNDING,FUNDING_HIGH,2023-08-13T08:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000131,FUNDING,FUNDING_HIGH,2023-08-13T16:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000132,FUNDING,FUNDING_HIGH,2023-08-14T00:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000133,FUNDING,FUNDING_HIGH,2023-08-14T08:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000134,FUNDING,FUNDING_HIGH,2023-08-14T16:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000135,FUNDING,FUNDING_HIGH,2023-08-15T00:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000136,FUNDING,FUNDING_HIGH,2023-08-15T08:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000137,FUNDING,FUNDING_HIGH,2023-08-15T16:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000138,FUNDING,FUNDING_HIGH,2023-08-16T00:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000139,FUNDING,FUNDING_HIGH,2023-08-16T08:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000140,FUNDING,FUNDING_HIGH,2023-08-16T16:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000141,FUNDING,FUNDING_HIGH,2023-08-17T00:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000142,FUNDING,FUNDING_HIGH,2023-08-17T08:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000143,FUNDING,FUNDING_HIGH,2023-08-17T16:00:00Z,0.0001,,,FUNDING_HIGH,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000145,FUNDING,FUNDING_LOW,2023-08-18T08:00:00Z,-4.92e-06,,,FUNDING_LOW,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000147,FUNDING,FUNDING_LOW,2023-08-19T00:00:00Z,-1.898e-05,,,FUNDING_LOW,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000148,FUNDING,FUNDING_LOW,2023-08-19T08:00:00Z,-7.12e-06,,,FUNDING_LOW,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000153,FUNDING,FUNDING_LOW,2023-08-21T00:00:00Z,-4.073e-05,,,FUNDING_LOW,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000154,FUNDING,FUNDING_LOW,2023-08-21T08:00:00Z,-2.506e-05,,,FUNDING_LOW,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000157,FUNDING,FUNDING_LOW,2023-08-22T08:00:00Z,-5.498e-05,,,FUNDING_LOW,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000162,FUNDING,FUNDING_LOW,2023-08-24T00:00:00Z,-1.954e-05,,,FUNDING_LOW,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000166,FUNDING,FUNDING_LOW,2023-08-25T08:00:00Z,-1.352e-05,,,FUNDING_LOW,,CAUSAL_90_DAY_PERCENTILE
BTCUSDT,BTCUSDT-F000169,FUNDING,FUNDING_LOW,2023-08-26T08:00:00Z,-3.137e-05,,,FUNDING_LOW,,CAUSAL_90_DAY_PERCENTILE
