trade_id,direction,entry_time,entry_price,exit_variant,exit_time,exit_price,mfe_price,mfe_delta,realized_delta,capture,stored_capture,original_exp006b_capture,manual_check_status
EA_0049,SHORT,2024-08-29 20:00:00,0.353823,EXIT_R0,2024-09-08 00:00:00,0.32526255,0.3029,0.050922999999999996,0.028560450000000015,0.560855605522063,0.560855605522063,0.560855605522063,OK
EA_0049,SHORT,2024-08-29 20:00:00,0.353823,EXIT_R2,2024-08-31 08:00:00,0.34767374999999995,0.3365,0.017322999999999977,0.0061492500000000505,0.3549760434104981,0.3549760434104981,0.3549760434104981,OK
EA_0049,SHORT,2024-08-29 20:00:00,0.353823,EXIT_R5,2024-08-30 20:00:00,0.34557269999999995,0.3365,0.017322999999999977,0.008250300000000044,0.47626277203717915,0.47626277203717915,0.47626277203717915,OK
EA_0050,LONG,2024-09-23 00:00:00,0.3515757,EXIT_R0,2024-09-30 08:00:00,0.39010485,0.4158,0.06422430000000001,0.03852915000000001,0.599915452562348,0.599915452562348,0.599915452562348,OK
EA_0050,LONG,2024-09-23 00:00:00,0.3515757,EXIT_R2,2024-09-23 08:00:00,0.3528235,0.3604,0.008824300000000007,0.0012478000000000211,0.14140498396473603,0.14140498396473603,0.14140498396473603,OK
EA_0050,LONG,2024-09-23 00:00:00,0.3515757,EXIT_R5,2024-09-23 08:00:00,0.3528235,0.3604,0.008824300000000007,0.0012478000000000211,0.14140498396473603,0.14140498396473603,0.14140498396473603,OK
EA_0051,LONG,2024-11-13 16:00:00,0.5963980499999999,EXIT_R0,2024-11-26 04:00:00,0.971514,1.1587,0.5623019500000002,0.3751159500000001,0.6671076812022437,0.6671076812022437,0.6671076812022437,OK
EA_0051,LONG,2024-11-13 16:00:00,0.5963980499999999,EXIT_R2,2024-11-15 16:00:00,0.64717625,0.6964,0.10000195000000012,0.05077820000000011,0.5077720984440808,0.5077720984440808,0.5077720984440808,OK
EA_0051,LONG,2024-11-13 16:00:00,0.5963980499999999,EXIT_R5,2024-11-18 00:00:00,0.70254855,0.8195,0.2231019500000001,0.10615050000000015,0.47579368983552184,0.47579368983552184,0.47579368983552184,OK
EA_0052,LONG,2024-11-14 20:00:00,0.56558265,EXIT_R0,2024-11-26 04:00:00,0.971514,1.1587,0.5931173500000001,0.40593135,0.6844030949355974,0.6844030949355974,0.6844030949355974,OK
EA_0052,LONG,2024-11-14 20:00:00,0.56558265,EXIT_R2,2024-11-15 08:00:00,0.58980495,0.6302,0.06461735000000002,0.02422230000000003,0.37485752665499317,0.37485752665499317,0.38195068068911764,OK
EA_0052,LONG,2024-11-14 20:00:00,0.56558265,EXIT_R5,2024-11-15 00:00:00,0.5793102,0.6018,0.03621735000000004,0.013727550000000033,0.3790324250669919,0.3790324250669919,0.38759393348175475,OK
EA_0053,LONG,2024-11-28 20:00:00,1.00380165,EXIT_R0,2024-12-08 20:00:00,1.18310815,1.328,0.3241983500000001,0.17930650000000004,0.5530765347818704,0.5530765347818704,0.5530765347818704,OK
EA_0053,LONG,2024-11-28 20:00:00,1.00380165,EXIT_R2,2024-11-29 20:00:00,1.051474,1.1016,0.09779834999999992,0.04767235000000003,0.4874555654568821,0.4874555654568821,0.4874555654568821,OK
EA_0053,LONG,2024-11-28 20:00:00,1.00380165,EXIT_R5,2024-11-29 20:00:00,1.051474,1.1016,0.09779834999999992,0.04767235000000003,0.4874555654568821,0.4874555654568821,0.4874555654568821,OK
EA_0055,LONG,2024-12-06 16:00:00,1.2078036,EXIT_R0,2024-12-08 20:00:00,1.18310815,1.2392,0.03139639999999999,-0.024695450000000063,-0.7865694793033619,-0.7865694793033619,-0.7865694793033619,OK
