trade_key,scope,block,phase,direction,bars_EXIT_R0,bars_EXIT_R2,bars_EXIT_R5,exit_price_EXIT_R0,exit_price_EXIT_R2,exit_price_EXIT_R5,exit_reason_EXIT_R0,exit_reason_EXIT_R2,exit_reason_EXIT_R5,exit_time_EXIT_R0,exit_time_EXIT_R2,exit_time_EXIT_R5,mae_atr_EXIT_R0,mae_atr_EXIT_R2,mae_atr_EXIT_R5,mfe_atr_EXIT_R0,mfe_atr_EXIT_R2,mfe_atr_EXIT_R5,mfe_capture_EXIT_R0,mfe_capture_EXIT_R2,mfe_capture_EXIT_R5,net_return_EXIT_R0,net_return_EXIT_R2,net_return_EXIT_R5,EXIT_R2_return_diff_vs_R0,EXIT_R2_capture_diff_vs_R0,EXIT_R2_better_than_R0,EXIT_R5_return_diff_vs_R0,EXIT_R5_capture_diff_vs_R0,EXIT_R5_better_than_R0
EA_0037,DEVELOPMENT,2024-Q2,NO_MOVEMENT_MFE_LT_1_ATR,LONG,4.0,4.0,4.0,0.4745626,0.4745626,0.4745626,STOP_A,STOP_A,STOP_A,2024-05-23 12:00:00,2024-05-23 12:00:00,2024-05-23 12:00:00,-2.6205262183837186,-2.6205262183837186,-2.6205262183837186,0.4195724861196801,0.4195724861196801,0.4195724861196801,-1.9718508455038506,-1.9718508455038506,-1.9718508455038506,-0.021786242443977408,-0.021786242443977408,-0.021786242443977408,0.0,0.0,False,0.0,0.0,False
EA_0038,DEVELOPMENT,2024-Q2,STRONG_MOVEMENT_MFE_GE_2_ATR,SHORT,41.0,,,0.4538268,,,EMA27_TWO_CLOSES,,,2024-06-03 12:00:00,,,-0.8772970059880226,,,4.03527784431137,,,0.4504301434919638,,,0.02133012064216666,,,,,False,,,False
EA_0038,DEVELOPMENT,2024-Q2,WEAK_MOVEMENT_MFE_1_2_ATR,SHORT,,5.0,5.0,,0.46043009999999995,0.46043009999999995,,ATR_GIVEBACK,MFE_50_GIVEBACK,,2024-05-28 12:00:00,2024-05-28 12:00:00,,-0.8772970059880226,-0.8772970059880226,,1.8724035928143636,1.8724035928143636,,0.3482582771387865,0.3482582771387865,,0.007119315519235272,0.007119315519235272,,,False,,,False
EA_0039,DEVELOPMENT,2024-Q2,STRONG_MOVEMENT_MFE_GE_2_ATR,SHORT,6.0,4.0,5.0,0.45472724999999997,0.44542259999999995,0.44692334999999994,STOP_A,ATR_GIVEBACK,MFE_50_GIVEBACK,2024-06-03 04:00:00,2024-06-02 20:00:00,2024-06-03 00:00:00,-1.0105901116427236,-0.4300478468899354,-0.4300478468899354,2.494992025518354,2.494992025518354,2.494992025518354,-0.2642965813495515,0.5684088061571574,0.43410148559156,-0.008537007441773778,0.012058799311160264,0.008736894996170922,0.020595806752934043,0.8327053875067089,True,0.017273902437944702,0.6983980669411114,True
EA_0040,DEVELOPMENT,2024-Q2,STRONG_MOVEMENT_MFE_GE_2_ATR,SHORT,4.0,2.0,3.0,0.45472724999999997,0.44542259999999995,0.44692334999999994,STOP_A,ATR_GIVEBACK,MFE_50_GIVEBACK,2024-06-03 04:00:00,2024-06-02 20:00:00,2024-06-03 00:00:00,-1.2447145242070072,-0.1228447412353957,-0.1228447412353957,2.4247345575959924,2.4247345575959924,2.4247345575959924,-0.36174140191239706,0.5351442011104303,0.3904852328809429,-0.010321647525890548,0.01031067661490331,0.006982882398646256,0.020632324140793856,0.8968856030228274,True,0.017304529924536804,0.75222663479334,True
EA_0041,DEVELOPMENT,2024-Q2,STRONG_MOVEMENT_MFE_GE_2_ATR,SHORT,76.0,4.0,,0.38869424999999996,0.4320159,,EMA27_TWO_CLOSES,ATR_GIVEBACK,,2024-06-23 08:00:00,2024-06-11 08:00:00,,-0.5459706498951639,-0.17909433962263493,,12.588201257861648,2.345014675052425,,0.60486817378491,0.5359145410398266,,0.11576611990205651,0.017437350254074543,,-0.09832876964798197,-0.06895363274508337,False,,,False
EA_0041,DEVELOPMENT,2024-Q2,WEAK_MOVEMENT_MFE_1_2_ATR,SHORT,,,3.0,,,0.4350174,,,MFE_50_GIVEBACK,,,2024-06-11 04:00:00,,,-0.17909433962263493,,,1.7873626834381655,,,0.34808130366217177,,,0.010624733419341413,,,False,,,False
EA_0042,DEVELOPMENT,2024-Q2,STRONG_MOVEMENT_MFE_GE_2_ATR,SHORT,64.0,14.0,24.0,0.38869424999999996,0.41190584999999996,0.41650814999999997,EMA27_TWO_CLOSES,ATR_GIVEBACK,MFE_50_GIVEBACK,2024-06-23 08:00:00,2024-06-15 00:00:00,2024-06-16 16:00:00,-0.6739062265566409,-0.6739062265566409,-0.6739062265566409,8.200812453113272,3.663678169542381,3.663678169542381,0.5659227403502284,0.6013625372490408,0.46942891256455554,0.10008105669089461,0.04646015711619384,0.03582842702810661,-0.053620899574700766,0.03543979689881238,False,-0.064252629662788,-0.09649382778567284,False
EA_0043,DEVELOPMENT,2024-Q2,STRONG_MOVEMENT_MFE_GE_2_ATR,SHORT,62.0,12.0,21.0,0.38869424999999996,0.41190584999999996,0.41490735,EMA27_TWO_CLOSES,ATR_GIVEBACK,MFE_50_GIVEBACK,2024-06-23 08:00:00,2024-06-15 00:00:00,2024-06-16 12:00:00,-0.32166445427728263,-0.32166445427728263,-0.32166445427728263,7.855326696165192,3.395149705014749,3.395149705014749,0.5545180388371087,0.5771299200686058,0.4858557768185272,0.09591534598196816,0.042045683245241425,0.03507977858100941,-0.053869662736726734,0.022611881231497044,False,-0.060835567400958745,-0.0686622620185815,False
EA_0044,EXIT_VALIDATION,2024-Q3,STRONG_MOVEMENT_MFE_GE_2_ATR,SHORT,9.0,9.0,9.0,0.37328654999999994,0.3507753,0.3507753,STOP_A,ATR_GIVEBACK,MFE_50_GIVEBACK,2024-07-08 08:00:00,2024-07-08 08:00:00,2024-07-08 08:00:00,-0.6187545499262155,-0.060958189867189615,-0.060958189867189615,2.7693418593212,2.7693418593212,2.7693418593212,-0.07638357022787454,0.4833916866427286,0.4833916866427286,-0.010297210160155479,0.05050870575676607,0.05050870575676607,0.06080591591692155,0.5597752568706031,True,0.06080591591692155,0.5597752568706031,True
EA_0045,EXIT_VALIDATION,2024-Q3,NO_MOVEMENT_MFE_LT_1_ATR,SHORT,3.0,7.0,3.0,0.3689844,0.38019,0.3689844,EMA27_TWO_CLOSES,STOP_A,EMA27_HYSTERESIS,2024-07-09 00:00:00,2024-07-09 16:00:00,2024-07-09 00:00:00,-0.9165652930934394,-1.6478479396401613,-0.9165652930934394,0.1884840394660506,0.1884840394660506,0.1884840394660506,-3.692158468767448,-8.522783118506556,-3.692158468767448,-0.025763129484875497,-0.05685354990307123,-0.025763129484875497,-0.031090420418195736,-4.830624649739108,False,0.0,0.0,False
EA_0046,EXIT_VALIDATION,2024-Q3,NO_MOVEMENT_MFE_LT_1_ATR,LONG,6.0,6.0,6.0,0.43028475,0.4267865,0.43028475,EMA27_TWO_CLOSES,STOP_A,EMA27_HYSTERESIS,2024-07-21 12:00:00,2024-07-21 12:00:00,2024-07-21 12:00:00,-0.6669557165861485,-0.9374871175523336,-0.6669557165861485,0.6631570048309247,0.6631570048309247,0.6631570048309247,-0.617373345911618,-1.2119952746402658,-0.617373345911618,-0.0103704977117159,-0.018432526185604342,-0.0103704977117159,-0.008062028473888441,-0.5946219287286478,False,0.0,0.0,False
EA_0047,EXIT_VALIDATION,2024-Q3,WEAK_MOVEMENT_MFE_1_2_ATR,SHORT,7.0,7.0,3.0,0.34467224999999996,0.34467224999999996,0.3387693,STOP_A,STOP_A,MFE_50_GIVEBACK,2024-08-13 16:00:00,2024-08-13 16:00:00,2024-08-13 00:00:00,-0.6135705882352839,-0.6135705882352839,-0.2429823529411691,1.3903509803921665,1.3903509803921665,1.198194117647067,-0.41882286740968333,-0.41882286740968333,0.1902012669393049,-0.014462338039248337,-0.014462338039248337,0.002877365282759,0.0,0.0,False,0.017339703322007335,0.6090241343489882,True
EA_0048,EXIT_VALIDATION,2024-Q3,STRONG_MOVEMENT_MFE_GE_2_ATR,SHORT,16.0,7.0,7.0,0.33506744999999993,0.33466725,0.33466725,EMA27_TWO_CLOSES,ATR_GIVEBACK,MFE_50_GIVEBACK,2024-08-17 20:00:00,2024-08-16 08:00:00,2024-08-16 08:00:00,-1.4736326061997704,-0.5092238805970154,-0.5092238805970154,2.5608105625717528,2.5608105625717528,2.5608105625717528,0.06053578041539685,0.08565519492339065,0.08565519492339065,0.0008701144147328305,0.002061072773150309,0.002061072773150309,0.0011909583584174786,0.025119414507993792,True,0.0011909583584174786,0.025119414507993792,True
EA_0049,EXIT_VALIDATION,2024-Q3,STRONG_MOVEMENT_MFE_GE_2_ATR,SHORT,56.0,,,0.32526255,,,EMA27_TWO_CLOSES,,,2024-09-08 00:00:00,,,-0.7568808567603748,,,4.771900937081659,,,0.560855605522063,,,0.07871959708667897,,,,,False,,,False
EA_0049,EXIT_VALIDATION,2024-Q3,WEAK_MOVEMENT_MFE_1_2_ATR,SHORT,,10.0,7.0,,0.34767374999999995,0.34557269999999995,,ATR_GIVEBACK,MFE_50_GIVEBACK,,2024-08-31 08:00:00,2024-08-30 20:00:00,,-0.7568808567603748,-0.7568808567603748,,1.6233065595716174,1.6233065595716174,,0.3549760434104981,0.47626277203717915,,0.01537945243808359,0.0213175909988894,,,False,,,False
EA_0050,EXIT_VALIDATION,2024-Q3,STRONG_MOVEMENT_MFE_GE_2_ATR,LONG,45.0,,,0.39010485,,,EMA27_TWO_CLOSES,,,2024-09-30 08:00:00,,,-1.2218301886792386,,,12.117792452830175,,,0.599915452562348,,,0.10758991193077341,,,,,False,,,False
EA_0050,EXIT_VALIDATION,2024-Q3,WEAK_MOVEMENT_MFE_1_2_ATR,LONG,,3.0,3.0,,0.3528235,0.3528235,,ATR_GIVEBACK,MFE_50_GIVEBACK,,2024-09-23 08:00:00,2024-09-23 08:00:00,,-1.2218301886792386,-1.2218301886792386,,1.6649622641509425,1.6649622641509425,,0.14140498396473603,0.14140498396473603,,0.0015491645184807171,0.0015491645184807171,,,False,,,False
EA_0051,EXIT_VALIDATION,2024-Q4 to 2024-12-19,STRONG_MOVEMENT_MFE_GE_2_ATR,LONG,76.0,13.0,27.0,0.971514,0.64717625,0.70254855,EMA27_TWO_CLOSES,ATR_GIVEBACK,MFE_50_GIVEBACK,2024-11-26 04:00:00,2024-11-15 16:00:00,2024-11-18 00:00:00,-1.3917629751461955,-1.3917629751461955,-1.3917629751461955,14.386380299707609,2.5585294225146233,5.70801772660819,0.6671076812022437,0.5077720984440808,0.47579368983552184,0.6269691088024184,0.08314145879584971,0.17598599442100818,-0.5438276500065687,-0.15933558275816295,False,-0.45098311438141025,-0.1913139913667219,False
EA_0052,EXIT_VALIDATION,2024-Q4 to 2024-12-19,STRONG_MOVEMENT_MFE_GE_2_ATR,LONG,69.0,,,0.971514,,,EMA27_TWO_CLOSES,,,2024-11-26 04:00:00,,,-0.31420211330935205,,,18.668261915467635,,,0.6844030949355974,,,0.7157224230623058,,,,,False,,,False
EA_0052,EXIT_VALIDATION,2024-Q4 to 2024-12-19,WEAK_MOVEMENT_MFE_1_2_ATR,LONG,,4.0,2.0,,0.58980495,0.5793102,,ATR_GIVEBACK,MFE_50_GIVEBACK,,2024-11-15 08:00:00,2024-11-15 00:00:00,,-0.31420211330935205,-0.31420211330935205,,1.9960496852518004,1.1147547212230224,,0.37485752665499317,0.3790324250669919,,0.040827162396159127,0.02227151893715275,,,False,,,False
EA_0053,EXIT_VALIDATION,2024-Q4 to 2024-12-19,STRONG_MOVEMENT_MFE_GE_2_ATR,LONG,61.0,7.0,7.0,1.18310815,1.051474,1.051474,EMA27_TWO_CLOSES,ATR_GIVEBACK,MFE_50_GIVEBACK,2024-12-08 20:00:00,2024-11-29 20:00:00,2024-11-29 20:00:00,-0.18664234449760755,-0.18664234449760755,-0.18664234449760755,7.755941387559813,2.3396734449760754,2.3396734449760754,0.5530765347818704,0.4874555654568821,0.4874555654568821,0.17662742106470938,0.04549180278793129,0.04549180278793129,-0.1311356182767781,-0.06562096932498823,False,-0.1311356182767781,-0.06562096932498823,False
EA_0054,EXIT_VALIDATION,2024-Q4 to 2024-12-19,NO_MOVEMENT_MFE_LT_1_ATR,LONG,3.0,3.0,3.0,1.1403295500000001,1.1403295500000001,1.1403295500000001,STOP_A,STOP_A,STOP_A,2024-12-06 12:00:00,2024-12-06 12:00:00,2024-12-06 12:00:00,-1.104181473684207,-1.104181473684207,-1.104181473684207,0.6858536140350894,0.6858536140350894,0.6858536140350894,-1.4371960504282233,-1.4371960504282233,-1.4371960504282233,-0.044138271985109896,-0.044138271985109896,-0.044138271985109896,0.0,0.0,False,0.0,0.0,False
EA_0055,EXIT_VALIDATION,2024-Q4 to 2024-12-19,NO_MOVEMENT_MFE_LT_1_ATR,LONG,14.0,17.0,14.0,1.18310815,1.1337328500000001,1.18310815,EMA27_TWO_CLOSES,STOP_A,EMA27_HYSTERESIS,2024-12-08 20:00:00,2024-12-09 08:00:00,2024-12-08 20:00:00,-0.6499601722282036,-2.023210979547901,-0.6499601722282036,0.5914284176533904,0.5914284176533904,0.5914284176533904,-0.7865694793033619,-2.359211565657209,-0.7865694793033619,-0.022446577572711374,-0.0633268167109288,-0.022446577572711374,-0.04088023913821742,-1.5726420863538468,False,0.0,0.0,False
EA_0056,REUSED_TEMPORAL_TEST,2024-12-20 to 2025-Q1,WEAK_MOVEMENT_MFE_1_2_ATR,SHORT,21.0,16.0,11.0,0.9258626999999999,0.9266631,0.90895425,EMA27_TWO_CLOSES,ATR_GIVEBACK,MFE_50_GIVEBACK,2024-12-24 20:00:00,2024-12-24 00:00:00,2024-12-23 04:00:00,-0.009715517241377675,-0.009715517241377675,-0.009715517241377675,1.6866446360153284,1.6866446360153284,1.6866446360153284,0.3265510771175642,0.3185964277621648,0.49459304475036964,0.03227245315735454,0.03143759035481061,0.049908929861094194,-0.0008348628025439259,-0.007954649355399412,False,0.017636476703739655,0.16804196763280543,True
EA_0057,REUSED_TEMPORAL_TEST,2024-12-20 to 2025-Q1,NO_MOVEMENT_MFE_LT_1_ATR,SHORT,3.0,3.0,3.0,0.94277115,0.94277115,0.94277115,STOP_A,STOP_A,STOP_A,2024-12-24 12:00:00,2024-12-24 12:00:00,2024-12-24 12:00:00,-1.0435196969696954,-1.0435196969696954,-1.0435196969696954,0.5182227272727278,0.5182227272727278,0.5182227272727278,-1.6386663187409163,-1.6386663187409163,-1.6386663187409163,-0.03716546464628275,-0.03716546464628275,-0.03716546464628275,0.0,0.0,False,0.0,0.0,False
EA_0058,REUSED_TEMPORAL_TEST,2024-12-20 to 2025-Q1,NO_MOVEMENT_MFE_LT_1_ATR,SHORT,10.0,,10.0,0.892446,,0.892446,EMA27_TWO_CLOSES,,EMA27_HYSTERESIS,2024-12-29 04:00:00,,2024-12-29 04:00:00,-1.0514676136363628,,-1.0514676136363628,0.36046420454545847,,0.36046420454545847,-2.105559907757797,,-2.105559907757797,-0.023849904123496746,,-0.023849904123496746,,,False,0.0,0.0,False
EA_0058,REUSED_TEMPORAL_TEST,2024-12-20 to 2025-Q1,WEAK_MOVEMENT_MFE_1_2_ATR,SHORT,,20.0,,,0.8694345,,,ATR_GIVEBACK,,,2024-12-30 20:00:00,,,-1.5486267045454518,,,1.7644414772727306,,,0.08855557884818804,,,0.0024982436285664687,,,,False,,,False
EA_0059,REUSED_TEMPORAL_TEST,2024-12-20 to 2025-Q1,WEAK_MOVEMENT_MFE_1_2_ATR,LONG,6.0,5.0,5.0,1.0475759500000001,1.08815565,1.08815565,STOP_A,ATR_GIVEBACK,MFE_50_GIVEBACK,2025-01-19 08:00:00,2025-01-19 04:00:00,2025-01-19 04:00:00,-1.6137877558221605,-0.5195746294989418,-0.5195746294989418,1.9899525405786858,1.9899525405786858,1.9899525405786858,-0.29366974225047726,0.21002139275724552,0.21002139275724552,-0.024086089672078023,0.013795128493472511,0.013795128493472511,0.03788121816555053,0.5036911350077228,True,0.03788121816555053,0.5036911350077228,True
EA_0060,REUSED_TEMPORAL_TEST,2024-12-20 to 2025-Q1,NO_MOVEMENT_MFE_LT_1_ATR,LONG,2.0,2.0,2.0,1.00539705,1.00539705,1.00539705,STOP_A,STOP_A,STOP_A,2025-01-19 20:00:00,2025-01-19 20:00:00,2025-01-19 20:00:00,-2.5551025764895305,-2.5551025764895305,-2.5551025764895305,0.3350745571658598,0.3350745571658598,0.3350745571658598,-4.658563744075052,-4.658563744075052,-4.658563744075052,-0.06643105604817921,-0.06643105604817921,-0.06643105604817921,0.0,0.0,False,0.0,0.0,False
EA_0061,REUSED_TEMPORAL_TEST,2024-12-20 to 2025-Q1,NO_MOVEMENT_MFE_LT_1_ATR,SHORT,1.0,1.0,1.0,0.9947971499999999,0.9947971499999999,0.9947971499999999,STOP_A,STOP_A,STOP_A,2025-01-26 12:00:00,2025-01-26 12:00:00,2025-01-26 12:00:00,-0.5042158590308397,-0.5042158590308397,-0.5042158590308397,0.10131077292751144,0.10131077292751144,0.10131077292751144,-5.086028943800359,-5.086028943800359,-5.086028943800359,-0.011324406651150264,-0.011324406651150264,-0.011324406651150264,0.0,0.0,False,0.0,0.0,False
EA_0062,REUSED_TEMPORAL_TEST,2024-12-20 to 2025-Q1,WEAK_MOVEMENT_MFE_1_2_ATR,SHORT,9.0,4.0,4.0,0.9682839,0.9398696999999999,0.9398696999999999,STOP_A,ATR_GIVEBACK,MFE_50_GIVEBACK,2025-01-30 00:00:00,2025-01-29 04:00:00,2025-01-29 04:00:00,-0.3248537246049659,-0.06571151241535009,-0.06571151241535009,1.7988483069977443,1.7514442437923283,1.7514442437923283,-0.17855015837823357,0.32931738502040026,0.32931738502040026,-0.01260743181939387,0.017048748242262303,0.017048748242262303,0.02965618006165617,0.5078675433986338,True,0.02965618006165617,0.5078675433986338,True
EA_0063,REUSED_TEMPORAL_TEST,2024-12-20 to 2025-Q1,NO_MOVEMENT_MFE_LT_1_ATR,SHORT,2.0,2.0,2.0,0.7849923,0.7849923,0.7849923,STOP_A,STOP_A,STOP_A,2025-02-23 04:00:00,2025-02-23 04:00:00,2025-02-23 04:00:00,-0.7955399197958423,-0.7955399197958423,-0.7955399197958423,0.4498118847976736,0.4498118847976736,0.4498118847976736,-1.313862318593881,-1.313862318593881,-1.313862318593881,-0.016971559183572012,-0.016971559183572012,-0.016971559183572012,0.0,0.0,False,0.0,0.0,False
EA_0064,REUSED_TEMPORAL_TEST,2024-12-20 to 2025-Q1,STRONG_MOVEMENT_MFE_GE_2_ATR,SHORT,41.0,6.0,41.0,0.67223595,0.7456726499999999,0.67223595,EMA27_TWO_CLOSES,ATR_GIVEBACK,EMA27_HYSTERESIS,2025-03-02 04:00:00,2025-02-24 08:00:00,2025-03-02 04:00:00,-0.39483448026077705,-0.39483448026077705,-0.39483448026077705,9.797124954726554,2.4244339007605977,9.797124954726554,0.5215859881281463,0.5718210205110302,0.5215859881281463,0.12836949040850912,0.03336892573517179,0.12836949040850912,-0.09500056467333733,0.05023503238288396,False,0.0,0.0,False
EA_0065,REUSED_TEMPORAL_TEST,2024-12-20 to 2025-Q1,STRONG_MOVEMENT_MFE_GE_2_ATR,LONG,19.0,16.0,16.0,0.8741627000000001,0.9017489000000001,0.9017489000000001,EMA27_TWO_CLOSES,ATR_GIVEBACK,MFE_50_GIVEBACK,2025-03-07 08:00:00,2025-03-06 20:00:00,2025-03-06 20:00:00,-0.2545140155802633,-0.2545140155802633,-0.2545140155802633,2.044174312537454,2.044174312537454,2.044174312537454,0.3007750707832932,0.4265693735547514,0.4265693735547514,0.07961158341354233,0.11374430660381647,0.11374430660381647,0.03413272319027415,0.1257943027714582,True,0.03413272319027415,0.1257943027714582,True
EA_0066,REUSED_TEMPORAL_TEST,2025-Q2 to research_end,NO_MOVEMENT_MFE_LT_1_ATR,SHORT,5.0,5.0,5.0,0.6945471,0.6945471,0.6945471,STOP_A,STOP_A,STOP_A,2025-04-02 12:00:00,2025-04-02 12:00:00,2025-04-02 12:00:00,-1.1591352313167256,-1.1591352313167256,-1.1591352313167256,0.8171399762752098,0.8171399762752098,0.8171399762752098,-1.1507345344673932,-1.1507345344673932,-1.1507345344673932,-0.027069401495260055,-0.027069401495260055,-0.027069401495260055,0.0,0.0,False,0.0,0.0,False
EA_0067,REUSED_TEMPORAL_TEST,2025-Q2 to research_end,STRONG_MOVEMENT_MFE_GE_2_ATR,SHORT,43.0,28.0,,0.6315156,0.54217095,,EMA27_TWO_CLOSES,ATR_GIVEBACK,,2025-04-10 00:00:00,2025-04-07 12:00:00,,-1.5793995098039202,-1.5793995098039202,,6.29805147058823,6.29805147058823,,0.05965625066887754,0.7550522356548963,,0.009991374889947007,0.14977142910782987,,0.13978005421788287,0.6953959849860187,True,,,False
EA_0067,REUSED_TEMPORAL_TEST,2025-Q2 to research_end,WEAK_MOVEMENT_MFE_1_2_ATR,SHORT,,,5.0,,,0.6283139999999999,,,MFE_50_GIVEBACK,,,2025-04-03 16:00:00,,,-0.8833210784313721,,,1.317659313725492,,,0.4042466122896944,,,0.015000290606601309,,,False,,,False
EA_0068,REUSED_TEMPORAL_TEST,2025-Q2 to research_end,STRONG_MOVEMENT_MFE_GE_2_ATR,SHORT,27.0,12.0,15.0,0.6315156,0.54217095,0.5860928999999999,EMA27_TWO_CLOSES,ATR_GIVEBACK,MFE_50_GIVEBACK,2025-04-10 00:00:00,2025-04-07 12:00:00,2025-04-08 00:00:00,-0.4724450261780085,-0.4724450261780085,-0.4724450261780085,7.140120418848163,7.140120418848163,7.140120418848163,0.11410120380154098,0.7692344637594656,0.44717007280590637,0.022047705038803142,0.16012207123023978,0.09224452726826825,0.13807436619143665,0.6551332599579246,True,0.0701968222294651,0.3330688690043654,True
EA_0069,REUSED_TEMPORAL_TEST,2025-Q2 to research_end,NO_MOVEMENT_MFE_LT_1_ATR,LONG,2.0,2.0,2.0,0.68955505,0.68955505,0.68955505,STOP_A,STOP_A,STOP_A,2025-04-28 00:00:00,2025-04-28 00:00:00,2025-04-28 00:00:00,-1.994233830845771,-1.994233830845771,-1.994233830845771,0.04307960199005128,0.04307960199005128,0.04307960199005128,-35.57363244408394,-35.57363244408394,-35.57363244408394,-0.03887752266963225,-0.03887752266963225,-0.03887752266963225,0.0,0.0,False,0.0,0.0,False
EA_0070,REUSED_TEMPORAL_TEST,2025-Q2 to research_end,NO_MOVEMENT_MFE_LT_1_ATR,LONG,9.0,11.0,9.0,0.7021487500000001,0.6812592000000001,0.7021487500000001,EMA27_TWO_CLOSES,STOP_A,EMA27_HYSTERESIS,2025-04-30 04:00:00,2025-04-30 12:00:00,2025-04-30 04:00:00,-0.992445345693314,-2.3064662031672416,-0.992445345693314,0.6081726535341847,0.6081726535341847,0.6081726535341847,-0.40050325202166304,-2.257872204217165,-0.40050325202166304,-0.00837427286639825,-0.037935522257276984,-0.00837427286639825,-0.029561249390878733,-1.8573689521955017,False,0.0,0.0,False
EA_0071,REUSED_TEMPORAL_TEST,2025-Q2 to research_end,NO_MOVEMENT_MFE_LT_1_ATR,LONG,4.0,5.0,4.0,0.6970513,0.6877559500000001,0.6970513,EMA27_TWO_CLOSES,STOP_A,EMA27_HYSTERESIS,2025-05-04 04:00:00,2025-05-04 08:00:00,2025-05-04 04:00:00,-1.7989356617647008,-2.2621709558823473,-1.7989356617647008,0.19554963235295014,0.19554963235295014,0.19554963235295014,-8.063861288411774,-11.122145818253028,-8.063861288411774,-0.03596707081844526,-0.048849356796920144,-0.03596707081844526,-0.012882285978474885,-3.058284529841254,False,0.0,0.0,False
EA_0072,REUSED_TEMPORAL_TEST,2025-Q2 to research_end,NO_MOVEMENT_MFE_LT_1_ATR,SHORT,3.0,3.0,3.0,0.68904435,0.68904435,0.68904435,STOP_A,STOP_A,STOP_A,2025-05-08 00:00:00,2025-05-08 00:00:00,2025-05-08 00:00:00,-2.3462379325074663,-2.3462379325074663,-2.3462379325074663,0.5960944041008208,0.5960944041008208,0.5960944041008208,-2.455648579640881,-2.455648579640881,-2.455648579640881,-0.03883116938225445,-0.03883116938225445,-0.03883116938225445,0.0,0.0,False,0.0,0.0,False
EA_0073,REUSED_TEMPORAL_TEST,2025-Q2 to research_end,WEAK_MOVEMENT_MFE_1_2_ATR,LONG,11.0,9.0,9.0,0.7979008500000001,0.8066964500000001,0.8066964500000001,EMA27_TWO_CLOSES,ATR_GIVEBACK,MFE_50_GIVEBACK,2025-05-15 00:00:00,2025-05-14 16:00:00,2025-05-14 16:00:00,-0.17189157145936296,-0.17189157145936296,-0.17189157145936296,1.5090741539124843,1.5090741539124843,1.5090741539124843,0.12009179219766715,0.29598884094852335,0.29598884094852335,0.005583195136481296,0.01669021269529509,0.01669021269529509,0.011107017558813792,0.1758970487508562,True,0.011107017558813792,0.1758970487508562,True
EA_0074,REUSED_TEMPORAL_TEST,2025-Q2 to research_end,NO_MOVEMENT_MFE_LT_1_ATR,SHORT,7.0,7.0,7.0,0.67223595,0.67223595,0.67223595,STOP_A,STOP_A,STOP_A,2025-06-08 12:00:00,2025-06-08 12:00:00,2025-06-08 12:00:00,-0.7435389408099681,-0.7435389408099681,-0.7435389408099681,0.9823177570093492,0.9823177570093492,0.9823177570093492,-0.31521546092273184,-0.31521546092273184,-0.31521546092273184,-0.009447927079177687,-0.009447927079177687,-0.009447927079177687,0.0,0.0,False,0.0,0.0,False
EA_0075,REUSED_TEMPORAL_TEST,2025-Q2 to research_end,NO_MOVEMENT_MFE_LT_1_ATR,SHORT,5.0,5.0,5.0,0.5686842,0.5686842,0.5686842,STOP_A,STOP_A,STOP_A,2025-06-29 20:00:00,2025-06-29 20:00:00,2025-06-29 20:00:00,-2.5557073565076824,-2.5557073565076824,-2.5557073565076824,0.907510105092971,0.907510105092971,0.907510105092971,-0.7439920184573091,-0.7439920184573091,-0.7439920184573091,-0.012601570767621756,-0.012601570767621756,-0.012601570767621756,0.0,0.0,False,0.0,0.0,False
EA_0076,REUSED_TEMPORAL_TEST,2025-Q2 to research_end,NO_MOVEMENT_MFE_LT_1_ATR,SHORT,2.0,2.0,2.0,0.56838405,0.56838405,0.56838405,STOP_A,STOP_A,STOP_A,2025-06-29 20:00:00,2025-06-29 20:00:00,2025-06-29 20:00:00,-3.7075017667844565,-3.7075017667844565,-3.7075017667844565,0.07695053003533776,0.07695053003533776,0.07695053003533776,-20.993008678880877,-20.993008678880877,-20.993008678880877,-0.025521209848985045,-0.025521209848985045,-0.025521209848985045,0.0,0.0,False,0.0,0.0,False
