trade_id,combo_id,entry,stop_kind,exit,direction,signal_time,entry_time,entry_regime,entry_raw,entry_price,stop_price,scope,exit_time,exit_price,exit_reason,bars,gross_return,net_return,mfe,mae,mfe_capture,exit_delay_bars,best_time,worst_time
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0004,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,SHORT,2025-01-13 12:00:00,2025-01-13 16:00:00,BEAR_REGIME,0.9252,0.9247374,0.9933,TEMPORAL_TEST,2025-01-14 08:00:00,0.9554774999999999,EMA27_CLOSE,5,-0.03324197766847088,-0.035241977668470884,0.025885618987617452,-0.04364763445276455,-1.3614500655877344,4,2025-01-13 16:00:00,2025-01-14 04:00:00
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0005,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,LONG,2025-01-15 00:00:00,2025-01-15 04:00:00,BULL_REGIME,1.0225,1.02301125,0.9548,TEMPORAL_TEST,2025-01-18 08:00:00,1.06396775,EMA27_CLOSE,20,0.040035239104164365,0.03803523910416436,0.1403589158965751,-0.030509195280110472,0.27098555771256466,3,2025-01-17 20:00:00,2025-01-15 12:00:00
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0006,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,LONG,2025-01-18 20:00:00,2025-01-19 00:00:00,BULL_REGIME,1.1045,1.10505225,1.0481,TEMPORAL_TEST,2025-01-19 08:00:00,1.0664665,EMA27_CLOSE,3,-0.03491757968910518,-0.03691757968910518,0.042303655777362545,-0.04140279339732583,-0.8726805996010503,2,2025-01-19 00:00:00,2025-01-19 04:00:00
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0007,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,SHORT,2025-01-28 16:00:00,2025-01-28 20:00:00,BEAR_REGIME,0.9344,0.9339328,0.9678,TEMPORAL_TEST,2025-01-30 00:00:00,0.9682839,STOP,8,-0.03678112600820955,-0.03878112600820955,0.03504834609085365,-0.03690543902088034,-1.1065037393684611,2,2025-01-29 16:00:00,2025-01-30 00:00:00
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0008,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,SHORT,2025-02-01 08:00:00,2025-02-01 12:00:00,BEAR_REGIME,0.9324,0.9319338,0.9834,TEMPORAL_TEST,2025-02-11 00:00:00,0.71185575,EMA27_CLOSE,58,0.23615202066927932,0.23415202066927931,0.46165704044643513,-0.0047924004902493884,0.5071990680416091,48,2025-02-03 00:00:00,2025-02-01 12:00:00
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0009,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,SHORT,2025-02-19 04:00:00,2025-02-19 08:00:00,BEAR_REGIME,0.7623,0.76191885,0.798,TEMPORAL_TEST,2025-02-20 04:00:00,0.7821909,EMA27_CLOSE,6,-0.026606573652824032,-0.028606573652824034,0.016036944091880653,-0.03370588613209915,-1.7837920671748966,4,2025-02-19 12:00:00,2025-02-20 00:00:00
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0010,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,SHORT,2025-02-23 12:00:00,2025-02-23 16:00:00,BEAR_REGIME,0.7617,0.7613191500000001,0.789,TEMPORAL_TEST,2025-03-02 00:00:00,0.6593295,EMA27_CLOSE,39,0.13396438274276962,0.13196438274276961,0.2384271432026898,-0.021385052510500886,0.553478857189448,10,2025-02-28 08:00:00,2025-02-24 00:00:00
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0011,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,LONG,2025-03-04 12:00:00,2025-03-04 16:00:00,BULL_REGIME,0.8532,0.8536265999999999,0.7567,TEMPORAL_TEST,2025-03-07 04:00:00,0.85187385,EMA27_CLOSE,16,-0.0020532982453919063,-0.004053298245391907,0.20368788882633249,-0.04501570124454869,-0.019899554503448227,11,2025-03-05 08:00:00,2025-03-07 00:00:00
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0012,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,SHORT,2025-03-13 04:00:00,2025-03-13 08:00:00,BEAR_REGIME,0.7169,0.71654155,0.7683,TEMPORAL_TEST,2025-03-14 16:00:00,0.74006985,EMA27_CLOSE,9,-0.032835918586996186,-0.03483591858699619,0.03759942462513162,-0.048089953750763,-0.9265013742713422,5,2025-03-13 20:00:00,2025-03-14 12:00:00
ENTRY_B_STOP_A_EXIT_A_TEMPORAL_TEST_0013,ENTRY_B_STOP_A_EXIT_A,ENTRY_B,STOP_A,EXIT_A,SHORT,2025-03-16 16:00:00,2025-03-16 20:00:00,BEAR_REGIME,0.6987,0.6983506500000001,0.7469,TEMPORAL_TEST,2025-03-19 12:00:00,0.72366165,EMA27_CLOSE,17,-0.036243969988429124,-0.038243969988429126,0.0252747670529126,-0.04517694656688573,-1.5131284853532205,5,2025-03-18 16:00:00,2025-03-17 16:00:00
