combo_id,scope,cost_mult,trades,long_trades,short_trades,win_rate,average_trade,median_trade,profit_factor,total_return,max_drawdown,exposure,avg_bars,median_bars,avg_mae,avg_mfe,mfe_capture_ratio,exit_delay_bars,stop_out_rate,regime_flip_exit_rate,long_total_return,short_total_return,fee_slippage_model
ENTRY_A_STOP_A_EXIT_A,TRAIN,1.0,55,22,33,0.2727272727272727,0.01825152516220925,-0.009906753701525908,2.6288787696193614,1.2036717477369523,-0.16009373652909165,0.24421864050455502,12.672727272727272,5.0,-0.019950801468390306,0.07135311029061733,-5.620023101853759,5.636363636363637,0.2,0.0,0.8029728310475899,0.22224345802068557,"fee 0.0010 per side, slippage 0.0005 per side, cost_mult=1.0"
ENTRY_A_STOP_A_EXIT_A,TRAIN,2.0,55,22,33,0.2545454545454545,0.016251525162209252,-0.011906753701525908,2.2805674411412076,0.9763805529975882,-0.19496285597301755,0.24421864050455502,12.672727272727272,5.0,-0.019950801468390306,0.07135311029061733,-5.620023101853759,5.636363636363637,0.2,0.0,0.7268513333540134,0.14449953787215875,"fee 0.0010 per side, slippage 0.0005 per side, cost_mult=2.0"
ENTRY_A_STOP_A_EXIT_A,TRAIN,3.0,55,22,33,0.23636363636363636,0.014251525162209252,-0.013906753701525908,2.0023803410888976,0.7721481982775011,-0.22845058615614544,0.24421864050455502,12.672727272727272,5.0,-0.019950801468390306,0.07135311029061733,-5.620023101853759,5.636363636363637,0.2,0.0,0.6538021859634833,0.07155995639531176,"fee 0.0010 per side, slippage 0.0005 per side, cost_mult=3.0"
ENTRY_A_STOP_A_EXIT_A,TEMPORAL_TEST,1.0,21,7,14,0.23809523809523808,-0.007047200111025586,-0.016971559183572012,0.6359239449070374,-0.15375418963036025,-0.18846673320610463,0.1672504378283713,9.095238095238095,6.0,-0.02995545475469364,0.058376258311552395,-4.313901054479247,4.285714285714286,0.47619047619047616,0.0,-0.10260284762238281,-0.05699967051650867,"fee 0.0010 per side, slippage 0.0005 per side, cost_mult=1.0"
ENTRY_A_STOP_A_EXIT_A,TEMPORAL_TEST,2.0,21,7,14,0.23809523809523808,-0.009047200111025586,-0.01897155918357201,0.5667092298760723,-0.18889579336929163,-0.2120899661812916,0.1672504378283713,9.095238095238095,6.0,-0.02995545475469364,0.058376258311552395,-4.313901054479247,4.285714285714286,0.47619047619047616,0.0,-0.11529267423804956,-0.08319487924195923,"fee 0.0010 per side, slippage 0.0005 per side, cost_mult=2.0"
ENTRY_A_STOP_A_EXIT_A,TEMPORAL_TEST,3.0,21,7,14,0.23809523809523808,-0.011047200111025588,-0.020971559183572012,0.5069097954656558,-0.22264492339882225,-0.24340409198700852,0.1672504378283713,9.095238095238095,6.0,-0.02995545475469364,0.058376258311552395,-4.313901054479247,4.285714285714286,0.47619047619047616,0.0,-0.12782841247721988,-0.10871313888005574,"fee 0.0010 per side, slippage 0.0005 per side, cost_mult=3.0"
ENTRY_A_STOP_A_EXIT_B,TRAIN,1.0,39,14,25,0.38461538461538464,0.031061066069086173,-0.0103704977117159,3.7439897935268154,1.7432934325451024,-0.16222555512957892,0.2640980735551664,19.333333333333332,7.0,-0.027935538820395747,0.09168179419449822,-2.2843495315397786,8.051282051282051,0.4358974358974359,0.0,1.0904729590335553,0.3122836249521983,"fee 0.0010 per side, slippage 0.0005 per side, cost_mult=1.0"
ENTRY_A_STOP_A_EXIT_B,TRAIN,2.0,39,14,25,0.358974358974359,0.029061066069086178,-0.012370497711715901,3.3102083926474073,1.5415775572642696,-0.18731114531959991,0.2640980735551664,19.333333333333332,7.0,-0.027935538820395747,0.09168179419449822,-2.2843495315397786,8.051282051282051,0.4358974358974359,0.0,1.0351720428079436,0.2488268823492843,"fee 0.0010 per side, slippage 0.0005 per side, cost_mult=2.0"
ENTRY_A_STOP_A_EXIT_B,TRAIN,3.0,39,14,25,0.358974358974359,0.027061066069086176,-0.014370497711715901,2.952251582279261,1.354338873603559,-0.21169430605080575,0.2640980735551664,19.333333333333332,7.0,-0.027935538820395747,0.09168179419449822,-2.2843495315397786,8.051282051282051,0.4358974358974359,0.0,0.9812307367539894,0.18832139534684522,"fee 0.0010 per side, slippage 0.0005 per side, cost_mult=3.0"
ENTRY_A_STOP_A_EXIT_B,TEMPORAL_TEST,1.0,18,7,11,0.2777777777777778,-0.003922849198379198,-0.012604501293507812,0.7836925036021246,-0.08398452854980698,-0.1465378687656681,0.17513134851138354,11.11111111111111,6.5,-0.033303161548929754,0.06434833528566117,-3.6517295406058676,4.833333333333333,0.5555555555555556,0.0,-0.09121356611391052,0.007954605498666334,"fee 0.0010 per side, slippage 0.0005 per side, cost_mult=1.0"
