trade_id,mfe_3b_atr,mae_3b_atr,mfe_6b_atr,mae_6b_atr,mfe_12b_atr,mae_12b_atr,mfe_24b_atr,mae_24b_atr,plus1_before_minus1,plus2_before_minus1
ENTRY_T1_DEVELOPMENT_0058,1.925811930405972,-0.10401408450703595,1.925811930405972,-0.10401408450703595,2.5753562551781335,-0.10401408450703595,3.793251864125938,-0.10401408450703595,True,True
ENTRY_T1_DEVELOPMENT_0059,0.28350000000000625,-0.7183348623853182,0.3348761467889985,-1.000903669724765,3.1734082568807414,-1.000903669724765,3.1734082568807414,-1.5275091743119198,False,False
ENTRY_T1_DEVELOPMENT_0060,2.571242873432161,-0.06273660205244781,4.023922462941853,-0.06273660205244781,4.023922462941853,-1.8187229190421872,4.023922462941853,-1.8187229190421872,True,True
ENTRY_T2_DEVELOPMENT_0001,0.33185833333334386,-0.5236972222222004,0.9929694444444442,-0.5236972222222004,2.7040805555555543,-0.5236972222222004,7.798524999999978,-0.5236972222222004,True,True
ENTRY_T2_DEVELOPMENT_0002,2.4790444049733598,-0.15683481349910788,2.901779751332161,-0.15683481349910788,2.901779751332161,-2.4943126110124196,2.901779751332161,-2.4943126110124196,True,True
ENTRY_T2_DEVELOPMENT_0003,0.1454589147286778,-0.35376589147286536,0.42762945736434155,-0.37547131782945214,0.42762945736434155,-1.2219829457364313,0.49274573643411385,-4.43438604651163,False,False
ENTRY_T2_DEVELOPMENT_0004,0.9676050955414102,-3.4018216560509784,0.9676050955414102,-3.9368535031847287,0.9676050955414102,-9.15341401273891,4.757414012738868,-9.15341401273891,False,False
ENTRY_T2_DEVELOPMENT_0005,1.337400602409657,-0.4336837349397444,1.5904126506024252,-0.4336837349397444,1.5904126506024252,-1.108382530120491,2.096436746987962,-1.783081325301214,True,False
ENTRY_T2_DEVELOPMENT_0006,0.10247849462365798,-1.3276290322580637,0.10247849462365798,-1.5534354838709856,1.3067795698924785,-2.1555860215053957,1.3067795698924785,-2.1555860215053957,False,False
ENTRY_T2_DEVELOPMENT_0007,5.299945337620563,-0.05696784565916523,5.299945337620563,-0.05696784565916523,7.415700964630209,-0.05696784565916523,7.415700964630209,-0.05696784565916523,True,True
ENTRY_T2_DEVELOPMENT_0008,0.11494736842105818,-1.4383954480796484,0.4335817923186437,-1.4383954480796484,0.4335817923186437,-1.4383954480796484,0.4335817923186437,-1.9163470839260237,False,False
