trade_id,entry_variant,scope,signal_time,entry_time,direction,context,entry_price,stop_price,distance_to_ema27_atr,move5_atr,exit_time,exit_price,exit_reason,bars,gross_return,net_return,mfe_atr,mae_atr,mfe_price,mae_price,mfe_time,mae_time,mfe_capture,failure_type,period_after_2024
ENTRY_T1_VALIDATION_0003,ENTRY_T1,VALIDATION,2024-08-08 04:00:00,2024-08-08 08:00:00,SHORT,SHORT_CONTEXT,0.33383300000000005,0.3393,0.19306478442786817,-0.11090798293723544,2024-08-08 12:00:00,0.33946964999999996,STOP_A,2,-0.016884639924752524,-0.018884639924752526,0.4805728214503401,-0.5005362583790337,0.3282,0.3397,2024-08-08 12:00:00,2024-08-08 12:00:00,-1.0006479673353195,BAD_ENTRY,1900-01-01
ENTRY_T1_VALIDATION_0004,ENTRY_T1,VALIDATION,2024-08-12 12:00:00,2024-08-12 16:00:00,SHORT,SHORT_CONTEXT,0.34042970000000006,0.3445,0.032429092845966685,-0.8098039215686293,2024-08-13 00:00:00,0.3387693,MFE_50_GIVEBACK,3,0.004877365282759,0.002877365282759,1.198194117647067,-0.2429823529411691,0.3317,0.3422,2024-08-12 20:00:00,2024-08-12 16:00:00,0.1902012669393049,MIXED,1900-01-01
ENTRY_T1_VALIDATION_0005,ENTRY_T1,VALIDATION,2024-08-13 00:00:00,2024-08-13 04:00:00,SHORT,SHORT_CONTEXT,0.3350324,0.3445,0.5780626920987056,-0.08484848484848229,2024-08-13 16:00:00,0.34467224999999996,STOP_A,4,-0.028772888831050218,-0.03077288883105022,0.5736242424242458,-1.1960727272727252,0.3303,0.3449,2024-08-13 08:00:00,2024-08-13 16:00:00,-2.0369896881074925,BAD_ENTRY,1900-01-01
ENTRY_T1_VALIDATION_0006,ENTRY_T1,VALIDATION,2024-08-26 00:00:00,2024-08-26 04:00:00,LONG,LONG_CONTEXT,0.38339159999999994,0.3774,0.5510441256093149,0.5670567056705674,2024-08-26 04:00:00,0.3772113,STOP_A,1,-0.016120071488264002,-0.018120071488264,0.2530837083708467,-0.8810297029702882,0.3854,0.3764,2024-08-26 04:00:00,2024-08-26 04:00:00,-3.0772256522603465,BAD_ENTRY,1900-01-01
ENTRY_T1_VALIDATION_0007,ENTRY_T1,VALIDATION,2024-08-31 08:00:00,2024-08-31 12:00:00,SHORT,SHORT_CONTEXT,0.34772605,0.3502,0.9725179575615349,-1.1014218009478658,2024-09-01 04:00:00,0.34467224999999996,MFE_50_GIVEBACK,5,0.008782200815843537,0.006782200815843537,1.1579592417061613,-0.20886540284360103,0.339,0.3493,2024-09-01 00:00:00,2024-08-31 12:00:00,0.3499636146939401,MIXED,1900-01-01
ENTRY_T1_VALIDATION_0008,ENTRY_T1,VALIDATION,2024-09-07 04:00:00,2024-09-07 08:00:00,SHORT,SHORT_CONTEXT,0.32313835,0.3265,0.12614718654335108,-0.2471315092674319,2024-09-07 16:00:00,0.32666325,STOP_A,3,-0.010908330750590257,-0.012908330750590257,0.3877925860547236,-0.5636637246248866,0.32,0.3277,2024-09-07 08:00:00,2024-09-07 16:00:00,-1.1231698185352124,BAD_ENTRY,1900-01-01
ENTRY_T1_VALIDATION_0009,ENTRY_T1,VALIDATION,2024-09-22 08:00:00,2024-09-22 12:00:00,LONG,LONG_CONTEXT,0.35217599999999993,0.3499,0.28448497210848334,-0.7391304347826116,2024-09-22 12:00:00,0.34972505,STOP_A,1,-0.006959446413156922,-0.008959446413156921,0.483478260869578,-1.1469565217391189,0.3544,0.3469,2024-09-22 12:00:00,2024-09-22 12:00:00,-1.1020458633093015,BAD_ENTRY,1900-01-01
ENTRY_T1_VALIDATION_0010,ENTRY_T1,VALIDATION,2024-09-22 20:00:00,2024-09-23 00:00:00,LONG,LONG_CONTEXT,0.3515757,0.3425,0.16738833441901843,-0.6603773584905658,2024-09-23 08:00:00,0.3528235,MFE_50_GIVEBACK,3,0.003549164518480717,0.0015491645184807171,1.6649622641509425,-1.2218301886792386,0.3604,0.3451,2024-09-23 00:00:00,2024-09-23 00:00:00,0.14140498396473603,MIXED,1900-01-01
ENTRY_T1_VALIDATION_0011,ENTRY_T1,VALIDATION,2024-09-23 08:00:00,2024-09-23 12:00:00,LONG,LONG_CONTEXT,0.3537768,0.3425,0.37828677450467685,1.002347417840383,2024-09-30 08:00:00,0.39010485,EMA27_HYSTERESIS,42,0.1026863547864077,0.1006863547864077,10.19160563380281,-0.2590985915492938,0.4158,0.3522,2024-09-27 04:00:00,2024-09-23 12:00:00,0.5857171187555624,MIXED,1900-01-01
ENTRY_T1_VALIDATION_0012,ENTRY_T1,VALIDATION,2024-10-09 00:00:00,2024-10-09 04:00:00,SHORT,SHORT_CONTEXT,0.34472755,0.3531,0.9731688773295148,0.9087488240827873,2024-10-10 00:00:00,0.33946964999999996,MFE_50_GIVEBACK,6,0.01525233477858105,0.01325233477858105,1.4523584195672627,-0.39147977422389685,0.3337,0.3477,2024-10-09 20:00:00,2024-10-09 04:00:00,0.4767967499580631,MIXED,1900-01-01
ENTRY_T1_VALIDATION_0013,ENTRY_T1,VALIDATION,2024-10-18 04:00:00,2024-10-18 08:00:00,SHORT,SHORT_CONTEXT,0.3474262,0.3501,0.5207551406755405,-0.673378076062644,2024-10-18 12:00:00,0.35027505,STOP_A,2,-0.008199870936618937,-0.010199870936618937,0.5991812080536917,-0.512675615212527,0.3436,0.3507,2024-10-18 12:00:00,2024-10-18 12:00:00,-0.7445637969787144,BAD_ENTRY,1900-01-01
ENTRY_T1_VALIDATION_0014,ENTRY_T1,VALIDATION,2024-10-22 12:00:00,2024-10-22 16:00:00,LONG,LONG_CONTEXT,0.36328154999999995,0.3548,0.6779985295701487,0.4761904761904769,2024-10-23 08:00:00,0.3546226,STOP_A,5,-0.023835369563909713,-0.025835369563909714,0.7916258503401407,-1.317217687074821,0.3691,0.3536,2024-10-23 04:00:00,2024-10-23 08:00:00,-1.4881884350643038,BAD_ENTRY,1900-01-01
ENTRY_T1_VALIDATION_0015,ENTRY_T1,VALIDATION,2024-10-27 16:00:00,2024-10-27 20:00:00,SHORT,SHORT_CONTEXT,0.33913035,0.342,0.08502178342020218,-0.7471910112359532,2024-10-27 20:00:00,0.342171,STOP_A,1,-0.008966021472274533,-0.010966021472274533,0.04330430711610945,-0.415497191011232,0.3388,0.3423,2024-10-27 20:00:00,2024-10-27 20:00:00,-9.20432874224204,BAD_ENTRY,1900-01-01
ENTRY_T1_VALIDATION_0016,ENTRY_T1,VALIDATION,2024-11-25 16:00:00,2024-11-25 20:00:00,LONG,LONG_CONTEXT,1.0049021999999999,0.972,0.46001809435437413,-0.2915394679459241,2024-11-25 20:00:00,0.971514,STOP_A,1,-0.03322532282245961,-0.03522532282245961,0.11902442215438407,-1.14329568251199,1.0127,0.93,2024-11-25 20:00:00,2024-11-25 20:00:00,-4.2817461335247815,BAD_ENTRY,1900-01-01
ENTRY_T1_VALIDATION_0017,ENTRY_T1,VALIDATION,2024-11-27 16:00:00,2024-11-27 20:00:00,LONG,LONG_CONTEXT,1.0190092499999999,0.9324,0.832692402943536,1.064814814814815,2024-11-29 08:00:00,1.04617665,MFE_50_GIVEBACK,10,0.026660601952337704,0.024660601952337706,1.1127916666666686,-0.8872083333333319,1.0791,0.9711,2024-11-29 04:00:00,2024-11-28 12:00:00,0.4521061893885521,MIXED,1900-01-01
ENTRY_T1_VALIDATION_0018,ENTRY_T1,VALIDATION,2024-12-01 08:00:00,2024-12-01 12:00:00,LONG,LONG_CONTEXT,1.07323635,1.0368,0.6582528135560384,-0.49271844660194164,2024-12-02 12:00:00,1.07316315,MFE_50_GIVEBACK,7,-6.820492056561863e-05,-0.0020682049205656187,2.94571966019418,-0.40864927184465905,1.1946,1.0564,2024-12-02 00:00:00,2024-12-01 16:00:00,-0.0006031459996455642,GOOD_ENTRY_BAD_EXIT,1900-01-01
ENTRY_T1_VALIDATION_0019,ENTRY_T1,VALIDATION,2024-12-04 16:00:00,2024-12-04 20:00:00,LONG,LONG_CONTEXT,1.19189565,1.142,0.3417066759929299,-0.014872042491548337,2024-12-05 00:00:00,1.141429,STOP_A,2,-0.0423415002815053,-0.044341500281505304,0.6584846933848375,-1.0112400772573633,1.2406,1.1171,2024-12-05 00:00:00,2024-12-05 00:00:00,-1.036183626308533,BAD_ENTRY,1900-01-01
ENTRY_T1_VALIDATION_0020,ENTRY_T1,VALIDATION,2024-12-05 12:00:00,2024-12-05 16:00:00,LONG,LONG_CONTEXT,1.2129061499999998,1.1171,0.582406400203293,0.35770775033458885,2024-12-08 20:00:00,1.18310815,EMA27_HYSTERESIS,20,-0.02456744077025232,-0.026567440770252318,0.5858546051831168,-1.3389537656649173,1.2473,1.1343,2024-12-05 16:00:00,2024-12-06 12:00:00,-0.8663758200957301,BAD_ENTRY,1900-01-01
ENTRY_T1_VALIDATION_0021,ENTRY_T1,VALIDATION,2024-12-12 20:00:00,2024-12-13 00:00:00,LONG,LONG_CONTEXT,1.1240617499999999,1.1055,0.4501337769067653,-0.14702450408401588,2024-12-13 00:00:00,1.10494725,STOP_A,1,-0.01700484871049115,-0.01900484871049115,0.14780557176196255,-0.6485771586931113,1.1313,1.0923,2024-12-13 00:00:00,2024-12-13 00:00:00,-2.640762615272977,BAD_ENTRY,1900-01-01
ENTRY_T1_VALIDATION_0022,ENTRY_T1,VALIDATION,2024-12-21 20:00:00,2024-12-22 00:00:00,SHORT,SHORT_CONTEXT,0.9041477,0.9975,0.8286228287927113,0.709564404998248,2024-12-24 20:00:00,0.9258626999999999,EMA27_HYSTERESIS,18,-0.02401709366732883,-0.02601709366732883,0.7528527385262177,-0.7512930047880405,0.8581,0.9501,2024-12-22 20:00:00,2024-12-24 12:00:00,-0.47157621336136046,BAD_ENTRY,1900-01-01
ENTRY_T1_VALIDATION_0023,ENTRY_T1,VALIDATION,2024-12-30 04:00:00,2024-12-30 08:00:00,SHORT,SHORT_CONTEXT,0.8685655,0.9123,0.7258685874777902,1.298046181172292,2024-12-30 20:00:00,0.8694345,MFE_50_GIVEBACK,4,-0.0010005002501250724,-0.0030005002501250723,1.9677335701598597,-0.5338650088809938,0.829,0.8793,2024-12-30 16:00:00,2024-12-30 12:00:00,-0.0219635793810266,GOOD_ENTRY_BAD_EXIT,1900-01-01
ENTRY_T4_VALIDATION_0001,ENTRY_T4,VALIDATION,2024-07-04 12:00:00,2024-07-04 16:00:00,SHORT,SHORT_CONTEXT,0.38590695,0.4137,1.3084305900253044,1.6175298804780907,2024-07-05 16:00:00,0.3533766,MFE_50_GIVEBACK,7,0.08429583867302737,0.08229583867302737,6.47076560424967,-0.027242363877818466,0.3163,0.3862,2024-07-05 04:00:00,2024-07-04 16:00:00,0.4673434190120389,MIXED,1900-01-01
ENTRY_T4_VALIDATION_0002,ENTRY_T4,VALIDATION,2024-07-07 00:00:00,2024-07-07 04:00:00,SHORT,SHORT_CONTEXT,0.36991495,0.3731,0.0962831221475986,-1.212765957446809,2024-07-08 08:00:00,0.3507753,MFE_50_GIVEBACK,8,0.05174067714754434,0.049740677147544335,2.830847517730497,-0.08404609929077769,0.33,0.3711,2024-07-08 00:00:00,2024-07-07 04:00:00,0.4795108098594638,MIXED,1900-01-01
ENTRY_T4_VALIDATION_0003,ENTRY_T4,VALIDATION,2024-07-20 20:00:00,2024-07-21 00:00:00,LONG,LONG_CONTEXT,0.43711845,0.427,0.4516904323114202,-0.1624999999999959,2024-07-21 12:00:00,0.43028475,EMA27_HYSTERESIS,4,-0.01563351993035297,-0.01763351993035297,0.22269375000000247,-1.1398062499999995,0.4389,0.428,2024-07-21 00:00:00,2024-07-21 04:00:00,-3.8358171255367064,BAD_ENTRY,1900-01-01
ENTRY_T4_VALIDATION_0004,ENTRY_T4,VALIDATION,2024-08-08 08:00:00,2024-08-08 12:00:00,SHORT,SHORT_CONTEXT,0.33213385,0.3393,0.3492809223341338,-0.8067796610169504,2024-08-08 12:00:00,0.33946964999999996,STOP_A,1,-0.022086878528039065,-0.024086878528039063,0.3733823728813578,-0.7181430508474576,0.3282,0.3397,2024-08-08 12:00:00,2024-08-08 12:00:00,-1.8647889472145398,BAD_ENTRY,1900-01-01
ENTRY_T4_VALIDATION_0005,ENTRY_T4,VALIDATION,2024-08-12 16:00:00,2024-08-12 20:00:00,SHORT,SHORT_CONTEXT,0.33553215000000003,0.3445,0.6171118148361199,-1.0609981515711624,2024-08-13 16:00:00,0.34467224999999996,STOP_A,6,-0.02724060868682756,-0.02924060868682756,0.6769879852125752,-1.2121062846580346,0.3303,0.3449,2024-08-13 08:00:00,2024-08-13 16:00:00,-1.7469109257188435,BAD_ENTRY,1900-01-01
ENTRY_T4_VALIDATION_0006,ENTRY_T4,VALIDATION,2024-09-23 12:00:00,2024-09-23 16:00:00,LONG,LONG_CONTEXT,0.35667825,0.3425,0.785457467596959,1.0243902439024337,2024-09-30 08:00:00,0.39010485,EMA27_HYSTERESIS,41,0.09371639565911302,0.09171639565911302,9.613292682926827,-0.45174796747967155,0.4158,0.3539,2024-09-27 04:00:00,2024-09-23 16:00:00,0.5653858351621868,MIXED,1900-01-01
ENTRY_T4_VALIDATION_0007,ENTRY_T4,VALIDATION,2024-10-09 04:00:00,2024-10-09 08:00:00,SHORT,SHORT_CONTEXT,0.3440279,0.3523,1.0082331677726672,0.9932885906040296,2024-10-10 00:00:00,0.33946964999999996,MFE_50_GIVEBACK,5,0.013249652135771667,0.011249652135771667,1.3862953020134237,-0.1036375838926172,0.3337,0.3448,2024-10-09 20:00:00,2024-10-09 08:00:00,0.4413530340146633,MIXED,1900-01-01
ENTRY_T4_VALIDATION_0008,ENTRY_T4,VALIDATION,2024-10-22 16:00:00,2024-10-22 20:00:00,LONG,LONG_CONTEXT,0.36368174999999997,0.3548,0.662088547780772,0.3708609271523141,2024-10-23 08:00:00,0.3546226,STOP_A,4,-0.024909553476356625,-0.026909553476356624,0.717649006622519,-1.3353311258278084,0.3691,0.3536,2024-10-23 04:00:00,2024-10-23 08:00:00,-1.6719697319245028,BAD_ENTRY,1900-01-01
ENTRY_T4_VALIDATION_0009,ENTRY_T4,VALIDATION,2024-11-25 08:00:00,2024-11-25 12:00:00,LONG,LONG_CONTEXT,1.05002475,0.9429,1.244696619952312,1.549867021276597,2024-11-25 20:00:00,0.94242855,STOP_A,3,-0.10247015606060707,-0.10447015606060707,0.17647772606382894,-1.8620861037234024,1.0614,0.93,2024-11-25 12:00:00,2024-11-25 20:00:00,-9.458798707720746,BAD_ENTRY,1900-01-01
ENTRY_T4_VALIDATION_0010,ENTRY_T4,VALIDATION,2024-11-28 08:00:00,2024-11-28 12:00:00,LONG,LONG_CONTEXT,0.9986991,0.9824,0.3722080920900855,-0.8114357131698202,2024-11-28 12:00:00,0.9819088000000001,STOP_A,1,-0.016812170953192825,-0.018812170953192826,0.2668529917200429,-0.6036359943758786,1.0109,0.9711,2024-11-28 12:00:00,2024-11-28 12:00:00,-1.3761525789081026,BAD_ENTRY,1900-01-01
ENTRY_T4_VALIDATION_0011,ENTRY_T4,VALIDATION,2024-12-01 08:00:00,2024-12-01 12:00:00,LONG,LONG_CONTEXT,1.07323635,1.0368,0.6582528135560384,-0.49271844660194164,2024-12-02 12:00:00,1.07316315,MFE_50_GIVEBACK,7,-6.820492056561863e-05,-0.0020682049205656187,2.94571966019418,-0.40864927184465905,1.1946,1.0564,2024-12-02 00:00:00,2024-12-01 16:00:00,-0.0006031459996455642,GOOD_ENTRY_BAD_EXIT,1900-01-01
ENTRY_T4_VALIDATION_0012,ENTRY_T4,VALIDATION,2024-12-06 20:00:00,2024-12-07 00:00:00,LONG,LONG_CONTEXT,1.22971455,1.1343,0.8067705921830912,0.747887707822297,2024-12-08 20:00:00,1.18310815,EMA27_HYSTERESIS,12,-0.037900177728237776,-0.03990017772823778,0.1714313164349949,-1.0763201144726071,1.2387,1.1733,2024-12-07 00:00:00,2024-12-08 08:00:00,-5.186874335731677,BAD_ENTRY,1900-01-01
ENTRY_T4_VALIDATION_0013,ENTRY_T4,VALIDATION,2024-12-22 04:00:00,2024-12-22 08:00:00,SHORT,SHORT_CONTEXT,0.88965495,0.9593,1.0321219041743488,1.2548968737838897,2024-12-24 20:00:00,0.9258626999999999,EMA27_HYSTERESIS,16,-0.04069864389559106,-0.04269864389559106,0.5730565572707239,-1.0977178622389392,0.8581,0.9501,2024-12-22 20:00:00,2024-12-24 12:00:00,-1.147450716923962,BAD_ENTRY,1900-01-01
