scope,exit_variant,cost_mult,trades,long_trades,short_trades,win_rate,average_trade,median_trade,profit_factor,total_return,max_drawdown,avg_bars_held,median_bars_held,avg_mfe_atr,avg_mae_atr,realized_profit_to_mfe,median_mfe_capture,mean_mfe_capture,giveback_from_mfe_atr,good_entry_bad_exit_share,early_exit_share,late_exit_share,stop_exit_share,ema_exit_share,giveback_exit_share,break_even_exit_share,long_total_return,short_total_return,top1_profit_share,without_top1_return,pf_cost_x2,return_cost_x2,pf_cost_x3,return_cost_x3,passes_development,rank_score
DEVELOPMENT,EXIT_R0,1.0,43,15,28,0.3488372093023256,0.014987524390754221,-0.009906753701525908,2.2952489982564943,0.7781360275334557,-0.16070079639707446,17.209302325581394,6.0,3.164456352451206,-1.1400614441585943,-1.9528470186951634,-0.3834430482230774,-1.9528470186951634,2.470831311196254,0.16279069767441862,0.0,0.046511627906976744,0.46511627906976744,0.5348837209302325,0.0,0.0,0.007235828774166508,0.765362169153073,0.16436375108486603,0.49711647736131526,2.008858970232042,0.633140693529169,1.7750900216574215,0.4997152301625065,False,2.9157513864643274
DEVELOPMENT,EXIT_R1,1.0,43,15,28,0.4883720930232558,-0.009715216602726468,-1.2499999998099968e-06,0.14889320354631702,-0.3484442619257958,-0.3484524063165291,13.046511627906977,3.0,1.9685180147414605,-0.993165158187982,-2.6771243403283287,0.019439283364266403,-2.6771243403283287,2.2872860094093537,0.046511627906976744,0.0,0.0,0.9767441860465116,0.0,0.0,0.5348837209302325,-0.24981230505629604,-0.13147637255887135,0.9996579195539974,-0.39280429495231295,0.12361829900252791,-0.40271357012284237,0.10482090947401719,-0.45255921420164524,False,-0.22977733628119698
DEVELOPMENT,EXIT_R2,1.0,43,15,28,0.5348837209302325,0.012801106080324276,0.007119315519235272,2.093869641064534,0.6402638672585794,-0.1620856393219403,5.72093023255814,5.0,2.1588086897765137,-1.0293115317320727,-2.4547541277153946,0.3421869017882879,-2.4547541277153946,1.5093176173819327,0.0,0.0,0.023255813953488372,0.46511627906976744,0.0,0.5348837209302325,0.0,-0.04883576069237727,0.7244801680649506,0.16052171729676912,0.40297201399304106,1.8532692888425593,0.5063028782397296,1.6454676124879166,0.3830480583982905,True,3.4567849864600495
DEVELOPMENT,EXIT_R3,1.0,43,15,28,0.5348837209302325,0.006293147755961462,0.004021327109384771,1.549329723109295,0.2675199176455718,-0.18190492365949462,6.534883720930233,4.0,2.0367794337499054,-0.9814434993063732,-2.4829461403143505,0.33278726705994793,-2.4829461403143505,1.6759917295113465,0.0,0.0,0.0,0.4418604651162791,0.0,0.5581395348837209,0.0,-0.12605623643431774,0.45034494264722813,0.15942177511883565,0.13002607666252208,1.346605075285545,0.16344609076060101,1.1717397967649623,0.06773467055133287,True,2.46101142526028
DEVELOPMENT,EXIT_R4,1.0,43,15,28,0.3488372093023256,0.014987524390754221,-0.009906753701525908,2.2952489982564943,0.7781360275334557,-0.16070079639707446,17.209302325581394,6.0,3.164456352451206,-1.1400614441585943,-1.9528470186951634,-0.3834430482230774,-1.9528470186951634,2.470831311196254,0.16279069767441862,0.0,0.046511627906976744,0.46511627906976744,0.5348837209302325,0.0,0.0,0.007235828774166508,0.765362169153073,0.16436375108486603,0.49711647736131526,2.008858970232042,0.633140693529169,1.7750900216574215,0.4997152301625065,False,2.9157513864643274
DEVELOPMENT,EXIT_R5,1.0,43,15,28,0.5348837209302325,0.008827698062455135,0.004021327109384771,1.989486095415237,0.41824419939021973,-0.12895721909197688,6.395348837209302,4.0,2.0367794337499054,-0.9189083327760752,-1.7895077304467084,0.33278726705994793,-1.7895077304467084,1.5906142208751342,0.0,0.0,0.0,0.3488372093023256,0.09302325581395349,0.5581395348837209,0.0,-0.0416286894552893,0.479848346654002,0.15942177511883565,0.2644005873795259,1.6930455652842555,0.30209694444621227,1.4462692725017985,0.19525797283863278,True,3.151022471616129
