open_time,close_time,open,high,low,close,ema27,ema200,ema_gap,ema_gap_pct,ema27_change_1,ema27_change_2,ema27_slope_3,ema200_slope_6,ema_gap_change_1,ema_gap_change_3,depth,base_long_context,price_aligned,fast_aligned,gap_aligned,alignment_score,fully_aligned_long_bar,price_discordance,fast_discordance,gap_discordance,discordance_score,core_trigger,recovered_long_bar,new_down_configuration_bar,ema_cross_event,atr14,price_extension_atr,ema27_speed_atr_3,ema_gap_speed_atr_3,close_above_ema27_count_4,close_above_ema27_count_6,ema27_positive_count_4,gap_expanding_count_4,fully_aligned_count_4,conflict_ceiling_before_bar,structural_clearance,clearance_atr,recovery_strength_score,recovery_class,active_probation_type,active_probation_remaining_bars,section_id,episode_id,section_phase
2023-10-19 16:00:00,2023-10-19 19:59:59,0.2452,0.2465,0.243,0.2448,0.24605070197394352,0.2520197954636325,-0.0059690934896889924,-2.3685018387971657,-9.620784414951511e-05,-0.0001690470609259087,-0.0006051285705518014,-0.0003638843771295123,-2.364708572108465e-05,-0.00020956187910572965,,False,False,False,False,0,False,True,True,True,3,False,False,True,False,0.002718604866979251,-0.460052870917293,-0.16460255030538135,-0.07708434633186768,0,0,0,0,0,,False,,,,,,,,OUTSIDE_SECTION
2023-10-19 20:00:00,2023-10-19 23:59:59,0.2447,0.247,0.2443,0.2469,0.24611136611866186,0.2519688522251884,-0.005857486106526533,-2.3246865851861753,6.066414471833648e-05,-3.554369943117863e-05,-0.00014672924847610366,-0.00033478259502334184,0.00011160738316245977,8.439099244450521e-05,,False,True,True,True,3,False,False,False,False,0,False,False,False,False,0.002717275947909305,0.290229588917877,-0.03988660639747058,0.031057203634189727,1,1,1,1,0,,False,,,,,,,,OUTSIDE_SECTION
2023-10-20 00:00:00,2023-10-20 03:59:59,0.247,0.25,0.2454,0.2486,0.2462891256816146,0.2519353313075248,-0.005646205625910228,-2.2411329116114276,0.00017775956295273954,0.000238423707671076,0.0001925894088028457,-0.000281002594550106,0.0002112804806163049,0.00029924077805768,,False,True,True,True,3,False,False,False,False,0,False,False,False,False,0.0028517562373443542,0.8103337473673246,0.049869572181245346,0.10493210258964578,2,2,2,2,0,,False,,,,,,,,OUTSIDE_SECTION
2023-10-20 04:00:00,2023-10-20 07:59:59,0.2486,0.2493,0.2476,0.2483,0.2464327595614993,0.2518991588567037,-0.005466399295204427,-2.1700744536086614,0.000143633879884697,0.00032139344283743654,0.0005175865305953783,-0.00023690323406048522,0.00017980633070580065,0.0005026941944845653,,False,True,True,True,3,False,False,False,False,0,False,False,False,False,0.0027694879346769007,0.6742186579406564,0.1379524289569961,0.1815116029899627,3,3,3,3,0,,False,,,,,,,,OUTSIDE_SECTION
2023-10-20 08:00:00,2023-10-20 11:59:59,0.2483,0.2532,0.2482,0.2501,0.2466947053071065,0.2518812567785276,-0.00518655147142108,-2.059125612502988,0.0002619457456072005,0.0004055796254918975,0.0007900748316291099,-0.0001853106144734292,0.00027984782378334683,0.0006709346351054524,,False,True,True,True,3,False,False,False,False,0,False,False,False,False,0.0029288102250571205,1.1626887477242,0.19917275057767192,0.22908095217824062,4,4,4,4,0,,False,,,,,,,,OUTSIDE_SECTION
2023-10-20 12:00:00,2023-10-20 15:59:59,0.2502,0.2508,0.2486,0.2508,0.2469879406423132,0.2518704980046119,-0.004882557362298728,-1.938518961521776,0.00029323533520669853,0.000555181080813899,0.0009457921440429266,-0.00014667786889288603,0.0003039941091223519,0.0007636482636114994,,False,True,True,True,3,False,False,False,False,0,False,False,False,False,0.002876752351838757,1.3251260071970554,0.24291801143464045,0.26545498889516583,4,5,4,4,0,,False,,,,,,,,OUTSIDE_SECTION
2023-10-20 16:00:00,2023-10-20 19:59:59,0.2508,0.2517,0.2493,0.2512,0.2472888020250051,0.2518638263826755,-0.004575024357670404,-1.8164674234398503,0.0003008613826919193,0.0005940967178986178,0.0011579121556038647,-0.0001031460515962442,0.0003075330046283242,0.000891374937534023,,False,True,True,True,3,False,False,False,False,0,False,False,False,False,0.0028426986124217017,1.3758750076086712,0.30113725731077545,0.31356645887080464,4,6,4,4,0,,False,,,,,,,,OUTSIDE_SECTION
2023-10-20 20:00:00,2023-10-20 23:59:59,0.2513,0.252,0.2507,0.2512,0.24756817330893333,0.25185722114503695,-0.004289047836103621,-1.7029679818605192,0.00027937128392821475,0.0005802326666201341,0.0011802280079196887,-7.383920615955386e-05,0.0002859765215667831,0.0008975036353174592,,False,True,True,True,3,False,False,False,False,0,False,False,False,False,0.002732505854391582,1.3291194546682181,0.31965823620213923,0.3284544235742532,4,6,4,4,0,,False,,,,,,,,OUTSIDE_SECTION
2023-10-21 00:00:00,2023-10-21 03:59:59,0.2513,0.2522,0.2495,0.2505,0.24777758950115236,0.25184371645702663,-0.004066126955874272,-1.614543738901699,0.0002094161922190363,0.000488787476147251,0.001065705012136246,-6.060738551616485e-05,0.0002229208802293492,0.0008164304064244565,,False,True,True,True,3,False,False,False,False,0,False,False,False,False,0.0027301840076493244,0.9971527527888573,0.28922917159677247,0.29903860111150504,4,6,4,4,0,,False,,,,,,,,OUTSIDE_SECTION
2023-10-21 04:00:00,2023-10-21 07:59:59,0.2506,0.2527,0.2498,0.2525,0.24811490453678436,0.2518502466415338,-0.0037353421047494617,-1.4831599947035543,0.00033731503563200205,0.0005467312278510383,0.0011135461924336454,-3.236229886057392e-05,0.00033078485112481015,0.0008396822529209425,,False,True,True,True,3,False,False,False,False,0,False,False,False,False,0.0027423137213886577,1.5990495285109487,0.30124289038707425,0.3061948187663017,4,6,4,4,0,,False,,,,,,,,OUTSIDE_SECTION
2023-10-21 08:00:00,2023-10-21 11:59:59,0.2525,0.257,0.2521,0.2565,0.24871383992701407,0.25189651284410564,-0.003182672917091567,-1.263484309948057,0.0005989353902297045,0.0009362504258617066,0.0015425604494687661,1.0094747139421933e-05,0.0005526691876578949,0.0011063749190120542,,False,True,True,True,3,False,False,False,False,0,False,False,False,False,0.0028964341698608973,2.688188170822426,0.39554381383912623,0.3819782719471192,4,6,4,4,0,,False,,,,,,,,OUTSIDE_SECTION
2023-10-21 12:00:00,2023-10-21 15:59:59,0.2566,0.26,0.2556,0.2597,0.24949856564651307,0.25197415948247276,-0.0024755938359596885,-0.9824792514614539,0.000784725719499002,0.0013836611097287066,0.00231521630457047,6.859442893740002e-05,0.0007070790811318783,0.0015905331199145833,,False,True,True,True,3,False,False,False,False,0,False,False,False,False,0.0030038317291565487,3.3961404210719204,0.5729269481562952,0.5295014046479867,4,6,4,4,0,,False,,,,,,,,OUTSIDE_SECTION
2023-10-21 16:00:00,2023-10-21 19:59:59,0.2598,0.2628,0.2585,0.2607,0.2502986681003336,0.25206098376622926,-0.0017623156658956862,-0.6991624167943911,0.0008001024538205059,0.001584828173319508,0.0029338067747631444,0.00013046559483180045,0.0007132781700640023,0.0019730264388537755,,False,True,True,True,3,False,False,False,False,0,False,False,False,False,0.003096415177073936,3.3591528605978174,0.7052554126843013,0.6371969926585409,4,6,4,4,0,,False,,,,,,,,OUTSIDE_SECTION
2023-10-21 20:00:00,2023-10-21 23:59:59,0.2607,0.261,0.2577,0.2586,0.2508916203788812,0.25212604860437626,-0.0012344282254950767,-0.48960757221562634,0.0005929522785476093,0.0013930547323681153,0.0029187230493568825,0.0001778967319374658,0.0005278874404006095,0.0019482446915964902,,False,True,True,True,3,False,False,False,False,0,False,False,False,False,0.0031109569501400853,2.4778162297526185,0.7000355475086381,0.62625253991662,4,6,4,4,0,,False,,,,,,,,OUTSIDE_SECTION
2023-10-22 00:00:00,2023-10-22 03:59:59,0.2587,0.2608,0.2582,0.259,0.25147079035181824,0.2521944461307009,-0.0007236557788826703,-0.2869435826146752,0.0005791699729370547,0.001172122251484664,0.0026349178938092077,0.00023210801696675146,0.0005107724466124064,0.0017519380570770182,,False,True,True,True,3,False,False,False,False,0,False,False,False,False,0.003074460025130079,2.448953502936897,0.6414865339554142,0.5698360176281344,4,6,4,4,0,,False,,,,,,,,OUTSIDE_SECTION
2023-10-22 04:00:00,2023-10-22 07:59:59,0.259,0.2633,0.2553,0.2575,0.25190144818383126,0.25224723771149,-0.0003457895276587353,-0.13708357355898387,0.000430657832013015,0.0010098278049500697,0.0021344900949229473,0.0002627163531040792,0.000377866251223935,0.001416526138236951,,False,True,True,True,3,False,False,False,False,0,False,False,False,False,0.0034262843090493555,1.6340009500618777,0.4677895757992076,0.4134292459314257,4,6,4,4,0,,False,,,,,,,,OUTSIDE_SECTION
2023-10-22 08:00:00,2023-10-22 11:59:59,0.2575,0.2589,0.2562,0.2569,0.2522584875992719,0.2522935338536642,-3.504625439232356e-05,-0.013891063261514723,0.0003570394154406298,0.0007876972474536448,0.0018160128509228102,0.0002626879090649181,0.0003107432732664117,0.0011993819711027531,,False,True,True,True,3,False,False,False,False,0,False,False,False,False,0.0033744068584029754,1.3755046725233502,0.4050688840282895,0.3554349020231637,4,6,4,4,0,,False,,,,,,,,OUTSIDE_SECTION
2023-10-22 12:00:00,2023-10-22 15:59:59,0.2569,0.2585,0.2562,0.2574,0.2526257384850382,0.2523443444620855,0.0002813940229527412,0.11151191977477443,0.0003672508857663348,0.0007242903012069646,0.001530924170297136,0.0002448564437275517,0.00031644027734506475,0.0010050498018354115,-16.96646383908308,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.0032976635113741936,1.4477709743564102,0.3502322566375769,0.3047763358416729,4,6,4,4,1,,False,,,,,,,,OUTSIDE_SECTION
2023-10-22 16:00:00,2023-10-22 19:59:59,0.2575,0.2622,0.2568,0.2604,0.25318104287896404,0.25242450023858215,0.0007565426403818853,0.29971046378890703,0.0005553043939258151,0.0009225552796921499,0.0016932477685995078,0.000240362779753626,0.00047514861742914416,0.0011023321680406206,-9.542036014509401,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.0034478304034188953,2.0937680443555493,0.37113040533082015,0.31971763081720594,4,6,4,4,2,,False,,,,,,,,OUTSIDE_SECTION
2023-10-22 20:00:00,2023-10-22 23:59:59,0.2604,0.2644,0.2595,0.2639,0.25394668267332376,0.25253868431581017,0.0014079983575135957,0.5575376942064191,0.0007656397943597293,0.0013209441882855444,0.002230774063168702,0.0002727707785569929,0.0006514557171317104,0.0014430446119059193,-7.069125665922624,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.0035515568031746895,2.802522352388992,0.47533945467036426,0.406313256940168,4,6,4,4,3,,False,,,,,,,,OUTSIDE_SECTION
2023-10-23 00:00:00,2023-10-23 03:59:59,0.264,0.269,0.2627,0.2665,0.25484334819665777,0.252677602879832,0.0021657453168257845,0.85711803980338,0.000896665523334006,0.0016623053176937352,0.0029260804605240054,0.00031930173757055424,0.0007577469593121888,0.0018843512938730433,-5.382281892880538,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.0037478741743764993,3.1102036143679923,0.5916980155793182,0.5027786969893476,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-23 04:00:00,2023-10-23 07:59:59,0.2665,0.2687,0.2621,0.2633,0.2554473947540393,0.252783298373565,0.0026640963804743234,1.0539052214348839,0.0006040465573815545,0.0015007120807155605,0.0029838356633448506,0.000354189978410598,0.0004983510636485389,0.001907553740092438,-2.947568002236673,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.003951597447635321,1.9871976713265007,0.5735280238202147,0.4827297733057144,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-23 08:00:00,2023-10-23 11:59:59,0.2634,0.2659,0.2616,0.2649,0.2561225808430365,0.25290386256885294,0.003218718274183574,1.2727042764351926,0.0006751860889971928,0.0012792326463787473,0.0028561089369979107,0.000403186918735939,0.0005546218937092506,0.0018107199166699783,-2.726992053751549,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.0039764833442328,2.2073320562737004,0.5471915713839256,0.455357098199874,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-23 12:00:00,2023-10-23 15:59:59,0.2648,0.2654,0.2617,0.2643,0.25670668221139104,0.2530172569711529,0.003689425240238131,1.4581713849892741,0.0005841013683545171,0.0012592874573517099,0.0024372279780483876,0.0004444406514583961,0.0004707069660545571,0.0015236799234123466,-2.0581302761724585,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.00395673453393046,1.9190869954740304,0.4709272251535925,0.3850852035551611,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-23 16:00:00,2023-10-23 19:59:59,0.2643,0.2698,0.2637,0.2697,0.25763477633914883,0.253183254414226,0.004451521924922819,1.7582213070220707,0.0009280941277577948,0.0015121954961123119,0.002854314469476371,0.0005009776355086407,0.0007620966846846877,0.0017874255444484954,-2.710359257875688,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.0041098249243639974,2.935702586581174,0.532232303167514,0.4349152524362343,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-23 20:00:00,2023-10-23 23:59:59,0.2697,0.2813,0.2685,0.2807,0.25928229231492395,0.25345705287776604,0.005825239437157903,2.298314199986861,0.0016475159757751157,0.0025756101035329104,0.004112238576657508,0.000606091012976188,0.0013737175122350842,0.002606521162974329,-3.676708556983474,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.004730551715480854,4.527528494189388,0.6679372009711234,0.5509972873659579,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-24 00:00:00,2023-10-24 03:59:59,0.2808,0.29,0.2778,0.2823,0.26092641429242935,0.25374404737649475,0.0071823669159346015,2.830555825917645,0.0016441219775054083,0.003291637953280524,0.00547931728239089,0.0007034289838831661,0.0013571274787766985,0.0034929416756964704,-2.9758415237951423,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.005264083735803649,4.060267043663889,0.8016080846772676,0.6635421948057624,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-24 04:00:00,2023-10-24 07:59:59,0.2823,0.2848,0.277,0.28,0.2622888132715416,0.2540053006364301,0.008283512635111456,3.2611573909506886,0.0013623989791122226,0.003006520956617631,0.006021491609846663,0.0008056981814908992,0.0011011457191768548,0.0038319907101886375,-2.1381251539818704,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.005445220611817672,3.2526114167018605,0.8547012626618227,0.7037347030296865,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-24 08:00:00,2023-10-24 11:59:59,0.2801,0.2868,0.2794,0.2867,0.26403246946643144,0.25433062102810744,0.009701848438324001,3.8146599882881578,0.0017436561948898643,0.003106055174002087,0.006106828081852367,0.0009402508689549208,0.0014183358032125448,0.003876609001166098,-2.336413589396826,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.005584847710973553,4.058755351382206,0.8505473017955296,0.6941297599841493,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-24 12:00:00,2023-10-24 15:59:59,0.2867,0.2939,0.2733,0.2778,0.2650158645045435,0.2545641471870318,0.01045171731751171,4.105730297453353,0.000983395038112067,0.0027270512330019314,0.005224270123824981,0.00101896225999006,0.0007498688791877095,0.003269350401577109,-1.223161238205021,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.0066573585887611565,1.920301471673533,0.6142751900157364,0.4910882233527833,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-24 16:00:00,2023-10-24 19:59:59,0.2779,0.2807,0.2739,0.2784,0.26597187418279045,0.2548013198518375,0.011170554330952931,4.384025301536276,0.0009560096782469385,0.0019394047163590056,0.004680668439889975,0.0010651477466753583,0.0007188370134412203,0.0028870416958414746,-1.1125791477305607,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.006667547260992505,1.8639726620189765,0.5523861724679585,0.43299905989893517,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-24 20:00:00,2023-10-24 23:59:59,0.2783,0.2808,0.2749,0.2792,0.2669167403125911,0.25504409278863516,0.011872647523955948,4.65513527254884,0.0009448661298006589,0.0019008758080475974,0.0036413082729160142,0.0010435955472862062,0.0007020931930030172,0.002170799085631947,-1.034584717740878,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.006612722456635899,1.8575193149203757,0.4361699534607391,0.3282761525025959,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-25 00:00:00,2023-10-25 03:59:59,0.2793,0.285,0.2784,0.2802,0.26786554457597744,0.2552944003230766,0.012571144252900845,4.924175476231357,0.000948804263386338,0.001893670393186997,0.0035842886572866237,0.0010183181061199271,0.0006984967289448973,0.002119426935389135,-0.9811720537035706,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.006611813709733335,1.8655176878115687,0.4309982398988171,0.3205515201175586,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-25 04:00:00,2023-10-25 07:59:59,0.2803,0.2832,0.2762,0.2782,0.26860371996340765,0.25552231673777237,0.01308140322563528,5.119475822168582,0.0007381753874302066,0.0016869796508165447,0.0032984011169146696,0.0009953966167511874,0.0005102589727344342,0.0019108488946823488,-0.7335818544135064,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.00663954130189524,1.4453227414750953,0.3963896993706402,0.28779832940219857,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-25 08:00:00,2023-10-25 11:59:59,0.2782,0.2823,0.2762,0.2796,0.26938916853745,0.255761895675705,0.013627272861744977,5.328109109350584,0.0007854485740423356,0.0015236239614725422,0.003087639766072625,0.0009379357217597084,0.0005458696361096971,0.0017546253377890286,-0.7492938290840483,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.0066010026374741515,1.546860685160575,0.3745534369010562,0.26581194314753814,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-25 12:00:00,2023-10-25 15:59:59,0.2795,0.2889,0.2795,0.2884,0.2707470850704893,0.2560866529326632,0.014660432137826085,5.724793529821712,0.001357916533039294,0.0021433651070816295,0.0035858045859951115,0.0009968055612277575,0.0010331592760811081,0.0020892878849252394,-1.2041196851192113,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.006800931020511709,2.5956615169701407,0.42369794456392323,0.30720615730756806,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-25 16:00:00,2023-10-25 19:59:59,0.2884,0.29,0.2796,0.2804,0.2714365789940258,0.2563285767840795,0.015108002209946292,5.893998398263898,0.0006894939235365105,0.0020474104565758044,0.0035155371030156277,0.0009989854926510573,0.00044757007212020694,0.002026598984311012,-0.5932896276698425,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.007058007376189442,1.269964811345021,0.4013681028692232,0.2871347217839202,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-25 20:00:00,2023-10-25 23:59:59,0.2804,0.2814,0.278,0.2808,0.2721053947801668,0.25657207353249667,0.015533321247670151,6.054174577071712,0.0006688157861410304,0.001358309709677541,0.0033609693830225496,0.0009985075699098973,0.00042531903772385915,0.0019060483859251742,-0.5597389689688727,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.006796721135033051,1.2792352440381378,0.39963773542455727,0.2804364557640344,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-26 00:00:00,2023-10-26 03:59:59,0.2809,0.29,0.28,0.29,0.27338358086729775,0.2569046897162529,0.01647889115104484,6.414398728666848,0.001278186087130928,0.0019470018732719585,0.0032459515936826833,0.0010512630327564887,0.0009455699033746878,0.001818459013218754,-1.0083457060549048,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.007025526768244973,2.365149216683311,0.37527375295547905,0.25883596678303145,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-26 04:00:00,2023-10-26 07:59:59,0.2899,0.296,0.2864,0.2954,0.2749561822339194,0.25728772762952407,0.01766845460439531,6.867196802265137,0.0015726013666216287,0.002850787453752557,0.004322192256889383,0.001151504699792009,0.0011895634533504729,0.00256045239444902,-1.1570801308788428,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.007209417713370332,2.8357099808721355,0.4881952162885853,0.3551538413012878,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-26 08:00:00,2023-10-26 11:59:59,0.2954,0.298,0.287,0.2892,0.27597359778863945,0.2576052626779865,0.018368335110652945,7.130419200175214,0.0010174155547200692,0.002590016921341698,0.0047386087433728035,0.0012012259797414455,0.000699880506257633,0.0028350138629827937,-0.7200653805411983,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.0074801735909867375,1.7681945546421232,0.5171274384773143,0.37900375285392496,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-26 12:00:00,2023-10-26 15:59:59,0.2892,0.2965,0.283,0.2858,0.2766754836608795,0.2578858073279568,0.018789676332922722,7.28604514052518,0.0007018858722400712,0.0017193014269601403,0.004013777739368211,0.0011709281309600916,0.00042134122226977766,0.0023107851818778835,-0.4856132791991084,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.007910161191630542,1.1535183819989414,0.4161612783649483,0.292128709630196,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
2023-10-26 16:00:00,2023-10-26 19:59:59,0.2857,0.2881,0.2818,0.2838,0.2771843776851024,0.25814365999136024,0.01904071769374216,7.376016011541569,0.0005088940242228834,0.0012107798964629546,0.0027012733848229185,0.0011801800317213413,0.0002510413608194373,0.001372263089346848,-0.34744605856279553,True,True,True,True,3,True,False,False,False,0,False,True,False,False,0.007795149677942648,0.8486844497184355,0.2858438315158953,0.17604063373277337,4,6,4,4,4,,False,,,,,,,,OUTSIDE_SECTION
