backbone_state,bar_count,bar_fraction,ema200_slope_12_mean,ema200_slope_24_mean,signed_ema_distance_pct_mean,ema_distance_change_12_mean,pullback_bar_fraction,recovery_bar_fraction,context_loss_count
1,2887,0.8812576312576312,-0.007898073292329484,-0.004621137627055854,-0.5442696598339113,-0.42733946164351577,0.7395219951506754,0.2057499134049186,28
2,389,0.11874236874236874,0.37611727023120767,0.36656769393948646,28.122841846563162,2.9372691649629648,0.6812339331619537,0.15167095115681234,0
