model,k,seed,silhouette,inertia,min_cluster_fraction,degenerate,cluster_1_size,state_1_median_dwell,cluster_2_size,state_2_median_dwell,cluster_3_size,state_3_median_dwell,cluster_4_size,state_4_median_dwell,cluster_5_size,state_5_median_dwell,cluster_6_size,state_6_median_dwell
MODEL_RAW,3,128,0.3421441883441059,13807.036474363056,0.06684981684981685,False,2189,23.0,868,15.0,219.0,14.0,,,,,,
MODEL_RAW,3,129,0.521012032072879,13597.4990386912,0.029609279609279608,True,2828,121.5,351,30.0,97.0,10.5,,,,,,
MODEL_RAW,4,100,0.3360975533678298,9871.436844320331,0.025946275946275948,True,1738,22.0,1181,14.0,272.0,21.0,85.0,14.0,,,,
MODEL_RAW,4,101,0.3360975533678298,9871.436844320331,0.025946275946275948,True,1738,22.0,1181,14.0,272.0,21.0,85.0,14.0,,,,
MODEL_RAW,4,102,0.32968825449011874,9882.95424618075,0.0231990231990232,True,1742,20.5,1271,15.0,76.0,12.0,187.0,30.5,,,,
MODEL_RAW,4,103,0.3360975533678298,9871.436844320331,0.025946275946275948,True,1738,22.0,1181,14.0,272.0,21.0,85.0,14.0,,,,
MODEL_RAW,4,104,0.3360975533678298,9871.436844320331,0.025946275946275948,True,1738,22.0,1181,14.0,272.0,21.0,85.0,14.0,,,,
MODEL_RAW,4,105,0.3360975533678298,9871.436844320331,0.025946275946275948,True,1738,22.0,1181,14.0,272.0,21.0,85.0,14.0,,,,
MODEL_RAW,4,106,0.32014703214535406,9907.776637181383,0.02442002442002442,True,1548,19.0,1369,14.0,279.0,17.5,80.0,14.0,,,,
MODEL_RAW,4,107,0.3199270554106172,9909.152166589016,0.023504273504273504,True,1550,19.0,1370,14.0,77.0,12.0,279.0,18.0,,,,
MODEL_RAW,4,108,0.32014703214535406,9907.516159998588,0.024114774114774116,True,1548,19.0,1369,14.0,280.0,18.0,79.0,13.0,,,,
MODEL_RAW,4,109,0.32968825449011874,9883.42607563997,0.022588522588522588,True,1742,20.5,1271,15.0,74.0,13.0,189.0,40.0,,,,
MODEL_RAW,4,110,0.3307496813349658,9883.340604532565,0.022588522588522588,True,1766,21.0,1247,15.0,74.0,13.0,189.0,40.0,,,,
MODEL_RAW,4,111,0.32968825449011874,9882.95424618075,0.0231990231990232,True,1742,20.5,1271,15.0,76.0,12.0,187.0,30.5,,,,
MODEL_RAW,4,112,0.3360975533678298,9871.436844320331,0.025946275946275948,True,1738,22.0,1181,14.0,272.0,21.0,85.0,14.0,,,,
MODEL_RAW,4,113,0.3360975533678298,9871.436844320331,0.025946275946275948,True,1738,22.0,1181,14.0,272.0,21.0,85.0,14.0,,,,
MODEL_RAW,4,114,0.32968825449011874,9882.95424618075,0.0231990231990232,True,1742,20.5,1271,15.0,76.0,12.0,187.0,30.5,,,,
MODEL_RAW,4,115,0.3307496813349658,9883.331722306135,0.022588522588522588,True,1766,21.0,1247,15.5,74.0,13.0,189.0,40.0,,,,
MODEL_RAW,4,116,0.3360975533678298,9871.436844320331,0.025946275946275948,True,1738,22.0,1181,14.0,272.0,21.0,85.0,14.0,,,,
MODEL_RAW,4,117,0.32014703214535406,9907.516159998588,0.024114774114774116,True,1548,19.0,1369,14.0,280.0,18.0,79.0,13.0,,,,
MODEL_RAW,4,118,0.3360975533678298,9871.437988118858,0.025946275946275948,True,1737,22.0,1182,14.0,272.0,21.0,85.0,14.0,,,,
MODEL_RAW,4,119,0.3307496813349658,9883.340604532565,0.022588522588522588,True,1766,21.0,1247,15.0,74.0,13.0,189.0,40.0,,,,
MODEL_RAW,4,120,0.3360975533678298,9871.436844320331,0.025946275946275948,True,1738,22.0,1181,14.0,272.0,21.0,85.0,14.0,,,,
MODEL_RAW,4,121,0.3360975533678298,9871.436844320331,0.025946275946275948,True,1738,22.0,1181,14.0,272.0,21.0,85.0,14.0,,,,
MODEL_RAW,4,122,0.3199270554106172,9909.152166589016,0.023504273504273504,True,1550,19.0,1370,14.0,77.0,12.0,279.0,18.0,,,,
MODEL_RAW,4,123,0.3360975533678298,9871.436844320331,0.025946275946275948,True,1738,22.0,1181,14.0,272.0,21.0,85.0,14.0,,,,
MODEL_RAW,4,124,0.3360975533678298,9871.437988118858,0.025946275946275948,True,1737,22.0,1182,14.0,272.0,21.0,85.0,14.0,,,,
MODEL_RAW,4,125,0.3360975533678298,9871.437988118858,0.025946275946275948,True,1737,22.0,1182,14.0,272.0,21.0,85.0,14.0,,,,
MODEL_RAW,4,126,0.32968825449011874,9882.95424618075,0.0231990231990232,True,1742,20.5,1271,15.0,76.0,12.0,187.0,30.5,,,,
MODEL_RAW,4,127,0.3360975533678298,9871.436844320331,0.025946275946275948,True,1738,22.0,1181,14.0,272.0,21.0,85.0,14.0,,,,
MODEL_RAW,4,128,0.3360975533678298,9871.437988118858,0.025946275946275948,True,1737,22.0,1182,14.0,272.0,21.0,85.0,14.0,,,,
MODEL_RAW,4,129,0.3199270554106172,9909.152166589016,0.023504273504273504,True,1550,19.0,1370,14.0,77.0,12.0,279.0,18.0,,,,
MODEL_RAW,5,100,0.3378098590450594,8056.320152545192,0.02197802197802198,True,1649,12.0,652,13.0,730.0,12.5,72.0,13.0,173.0,33.5,,
MODEL_RAW,5,101,0.3376473503776284,8055.934363125246,0.021672771672771672,True,1653,13.0,644,13.0,735.0,13.0,71.0,12.0,173.0,34.0,,
MODEL_RAW,5,102,0.3378098590450594,8056.299292271061,0.02197802197802198,True,1657,12.0,645,13.0,729.0,12.5,72.0,13.0,173.0,33.5,,
MODEL_RAW,5,103,0.3376473503776284,8055.934363125246,0.021672771672771672,True,1653,13.0,644,13.0,735.0,13.0,71.0,12.0,173.0,34.0,,
MODEL_RAW,5,104,0.3378098590450594,8056.320152545192,0.02197802197802198,True,1649,12.0,652,13.0,730.0,12.5,72.0,13.0,173.0,33.5,,
MODEL_RAW,5,105,0.3378098590450594,8056.320152545192,0.02197802197802198,True,1649,12.0,652,13.0,730.0,12.5,72.0,13.0,173.0,33.5,,
MODEL_RAW,5,106,0.3378098590450594,8056.320152545192,0.02197802197802198,True,1649,12.0,652,13.0,730.0,12.5,72.0,13.0,173.0,33.5,,
