test,episode_view,event_family,side,volatility_regime,scale,representation,field,pooled_equal_symbol_contrast,symbols_with_support,same_sign_symbols,max_abs_contrast_share,max_family_side_abs_contrast_share,loso_sign_survives,chronological_stable_symbols,exclusion_rate,row_count,event_control_paired_support,validity_excluded_rows,reason_counts,unknown_reason_counts,sufficient_support,sign_consistency,no_symbol_concentration,leave_one_symbol_out,view_sign_agreement,exclusion_rate_gate,chronological_third_stability,unknown_diagnostic_only,qualifying,verdict
A_EVENT_FAMILY,24H,FUNDING,,,1H,DIRECTION_RUN,w4_range_atr,0.2467126298,4,3,0.558370925,0.6909037088,1,3,0.8810572687,454,54,400,NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=399,,1,1,0,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,DIRECTION_RUN,w8_displacement_atr,0.5039367068,4,3,0.468203739,0.6846603269,1,3,0.8810572687,454,54,400,NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=399,,1,1,1,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,DIRECTION_RUN,w8_range_atr,0.5573782101,4,4,0.5020121829,0.5032326322,1,4,0.8810572687,454,54,400,NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=399,,1,1,0,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,FIXED_8,age_bars,0,4,0,1,1,1,0,0.8810572687,454,54,400,NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=399,,1,0,0,1,0,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,FIXED_8,close_location,0.04981497632,4,4,0.6513485305,0.8782251161,1,2,0.8810572687,454,54,400,NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=399,,1,1,0,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,FIXED_8,displacement_atr,0.5039367068,4,3,0.468203739,0.6846603269,1,3,0.8810572687,454,54,400,NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=399,,1,1,1,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,FIXED_8,efficiency,0.05630144601,4,4,0.4202334275,0.6792664197,1,2,0.8810572687,454,54,400,NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=399,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,FIXED_8,origin_disagreement_bars,0,4,0,1,1,1,0,0.8810572687,454,54,400,NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=399,,1,0,0,1,0,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,FIXED_8,range_atr,0.5573782101,4,4,0.5020121829,0.5032326322,1,4,0.8810572687,454,54,400,NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=399,,1,1,0,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,FIXED_8,recent_slope_atr,0.04214970399,4,2,0.3307696263,0.5032795843,0,2,0.8810572687,454,54,400,NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=399,,1,0,1,0,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,FIXED_8,w32_displacement_atr,0.3772797533,4,2,0.571089077,0.5182084388,0,1,0.8810572687,454,54,400,NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=399,,1,0,0,0,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,FIXED_8,w32_range_atr,0.03526046821,4,2,0.3177098926,0.7934906555,0,2,0.8810572687,454,54,400,NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=399,,1,0,1,0,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,FIXED_8,w4_displacement_atr,0.126449112,4,2,0.3307696263,0.5032795845,0,2,0.8810572687,454,54,400,NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=399,,1,0,1,0,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,FIXED_8,w4_range_atr,0.2467126298,4,3,0.558370925,0.6909037088,1,3,0.8810572687,454,54,400,NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=399,,1,1,0,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,FIXED_8,w8_displacement_atr,0.5039367068,4,3,0.468203739,0.6846603269,1,3,0.8810572687,454,54,400,NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=399,,1,1,1,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,FIXED_8,w8_range_atr,0.5573782101,4,4,0.5020121829,0.5032326322,1,4,0.8810572687,454,54,400,NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=399,,1,1,0,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,HYBRID_ORIGIN,age_bars,0.6904125286,4,4,0.465560166,0.6042402827,1,4,0.8986784141,454,46,408,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=30;NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=377,,1,1,1,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,HYBRID_ORIGIN,close_location,0.1345717197,4,4,0.6328935726,0.9492893322,1,1,0.8986784141,454,46,408,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=30;NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=377,,1,1,0,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,HYBRID_ORIGIN,displacement_atr,0.41031667,4,4,0.4590705827,0.8619520736,1,3,0.8986784141,454,46,408,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=30;NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=377,,1,1,1,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,HYBRID_ORIGIN,efficiency,0.09560177308,4,3,0.3960288431,0.8524660351,1,0,0.8986784141,454,46,408,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=30;NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=377,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,HYBRID_ORIGIN,origin_disagreement_bars,0.6904125286,4,4,0.465560166,0.6042402827,1,4,0.8986784141,454,46,408,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=30;NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=377,,1,1,1,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,HYBRID_ORIGIN,range_atr,0.4611058766,4,3,0.5250146254,0.9834045136,1,3,0.8986784141,454,46,408,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=30;NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=377,,1,1,0,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,HYBRID_ORIGIN,recent_slope_atr,0.1471413064,4,2,0.557507793,0.7464374514,1,1,0.8986784141,454,46,408,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=30;NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=377,,1,0,0,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,HYBRID_ORIGIN,w32_displacement_atr,0.6085997527,4,2,0.499072332,0.5999594227,1,1,0.8986784141,454,46,408,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=30;NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=377,,1,0,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,HYBRID_ORIGIN,w32_range_atr,-0.0140145067,4,2,0.3149372244,0.7522965276,0,0,0.8986784141,454,46,408,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=30;NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=377,,1,0,1,0,0,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,HYBRID_ORIGIN,w4_displacement_atr,0.2086256529,4,3,0.3858053046,0.6828848378,1,2,0.8986784141,454,46,408,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=30;NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=377,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,HYBRID_ORIGIN,w4_range_atr,0.2955390412,4,3,0.5327369062,0.7223588093,1,3,0.8986784141,454,46,408,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=30;NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=377,,1,1,0,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,HYBRID_ORIGIN,w8_displacement_atr,0.6328579131,4,4,0.3750659324,0.6907082472,1,3,0.8986784141,454,46,408,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=30;NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=377,,1,1,1,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,FUNDING,,,1H,HYBRID_ORIGIN,w8_range_atr,0.6370981149,4,4,0.440854144,0.5468040939,1,4,0.8986784141,454,46,408,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=30;NO_CLOSED_BAR=1;NO_EXACT_STRATUM_SUPPORT=377,,1,1,1,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,ATR_ORIGIN,age_bars,-2.03715035,4,2,0.5340179718,0.3686388084,1,1,0.9090909091,429,39,390,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,0,0,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,ATR_ORIGIN,close_location,0.04699709444,4,3,0.4195598697,0.4729604571,1,1,0.9090909091,429,39,390,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,ATR_ORIGIN,displacement_atr,0.2787616684,4,3,0.431930401,0.5226708752,1,0,0.9090909091,429,39,390,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,ATR_ORIGIN,efficiency,0.04309098919,4,3,0.4792039089,0.4361117602,1,1,0.9090909091,429,39,390,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,ATR_ORIGIN,origin_disagreement_bars,-2.03715035,4,2,0.5340179718,0.3686388084,1,1,0.9090909091,429,39,390,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,0,0,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,ATR_ORIGIN,range_atr,0.6734328821,4,4,0.3606715163,0.5349109739,1,1,0.9090909091,429,39,390,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,ATR_ORIGIN,recent_slope_atr,0.223611084,4,3,0.4526453915,0.3061022418,1,2,0.9090909091,429,39,390,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,ATR_ORIGIN,w32_displacement_atr,1.896501107,4,4,0.3794562923,0.3418774727,1,3,0.9090909091,429,39,390,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,1,1,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,ATR_ORIGIN,w32_range_atr,0.7431097679,4,3,0.4352377687,0.4304883578,1,2,0.9090909091,429,39,390,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,ATR_ORIGIN,w4_displacement_atr,0.7917908691,4,3,0.4627843113,0.3825458303,1,2,0.9090909091,429,39,390,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,ATR_ORIGIN,w4_range_atr,0.6326503465,4,4,0.4080223869,0.6035543803,1,2,0.9090909091,429,39,390,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,ATR_ORIGIN,w8_displacement_atr,1.269271513,4,4,0.4023034504,0.4114248893,1,2,0.9090909091,429,39,390,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,ATR_ORIGIN,w8_range_atr,1.026969082,4,4,0.4176115002,0.4281366084,1,2,0.9090909091,429,39,390,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,CONFIRMED_DIRECTION_CHANGE,age_bars,-0.8765151515,4,3,0.6537530266,0.4582170656,1,1,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,0,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,CONFIRMED_DIRECTION_CHANGE,close_location,0.03719260623,4,2,0.4417578883,0.5410337083,0,1,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,0,1,0,0,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,CONFIRMED_DIRECTION_CHANGE,displacement_atr,0.6297474363,4,3,0.3981815113,0.4542661471,1,1,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,CONFIRMED_DIRECTION_CHANGE,efficiency,0.0894893617,4,3,0.4394875154,0.482130498,1,1,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,CONFIRMED_DIRECTION_CHANGE,origin_disagreement_bars,-0.8765151515,4,3,0.6537530266,0.4582170656,1,1,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,0,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,CONFIRMED_DIRECTION_CHANGE,range_atr,0.7347369543,4,4,0.4915013876,0.4470822434,1,2,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,CONFIRMED_DIRECTION_CHANGE,recent_slope_atr,0.2617912995,4,3,0.4779914579,0.3836388692,1,2,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,CONFIRMED_DIRECTION_CHANGE,w32_displacement_atr,2.072680848,4,4,0.3472021654,0.2987819224,1,3,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,CONFIRMED_DIRECTION_CHANGE,w32_range_atr,0.8179690337,4,4,0.5170007781,0.4102959387,1,2,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,0,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,CONFIRMED_DIRECTION_CHANGE,w4_displacement_atr,0.6899124814,4,3,0.5344182491,0.3430971093,1,2,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,0,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,CONFIRMED_DIRECTION_CHANGE,w4_range_atr,0.5911501271,4,4,0.4204626036,0.5762911392,1,2,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,CONFIRMED_DIRECTION_CHANGE,w8_displacement_atr,1.138946626,4,4,0.4028739856,0.3524240134,1,2,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,CONFIRMED_DIRECTION_CHANGE,w8_range_atr,0.9577316081,4,4,0.4312227226,0.3570647358,1,1,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,DIRECTION_RUN,age_bars,0.5261363636,4,3,0.6911447084,0.4762131304,1,1,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,0,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,DIRECTION_RUN,close_location,0.02331770295,4,2,0.4529521885,0.3730906524,0,1,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,0,1,0,0,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,DIRECTION_RUN,displacement_atr,0.4690761053,4,3,0.5051732245,0.5534792214,1,1,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,0,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,DIRECTION_RUN,efficiency,0.01682651974,4,2,0.3629417645,0.4032931381,0,1,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,0,1,0,0,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,DIRECTION_RUN,origin_disagreement_bars,0.5261363636,4,3,0.6911447084,0.4762131304,1,1,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,0,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,DIRECTION_RUN,range_atr,0.6647303751,4,3,0.463693544,0.4594914918,1,2,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,DIRECTION_RUN,recent_slope_atr,0.07332732172,4,2,0.3925691076,0.5498523025,0,1,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,0,1,0,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,DIRECTION_RUN,w32_displacement_atr,2.072680848,4,4,0.3472021654,0.2987819224,1,3,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,DIRECTION_RUN,w32_range_atr,0.8179690337,4,4,0.5170007781,0.4102959387,1,2,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,0,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,DIRECTION_RUN,w4_displacement_atr,0.6899124814,4,3,0.5344182491,0.3430971093,1,2,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,0,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,DIRECTION_RUN,w4_range_atr,0.5911501271,4,4,0.4204626036,0.5762911392,1,2,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,DIRECTION_RUN,w8_displacement_atr,1.138946626,4,4,0.4028739856,0.3524240134,1,2,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,DIRECTION_RUN,w8_range_atr,0.9577316081,4,4,0.4312227226,0.3570647358,1,1,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,FIXED_8,age_bars,0,4,0,1,1,1,0,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,0,0,1,0,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,FIXED_8,close_location,0.08689757212,4,3,0.5429219005,0.4693208939,1,1,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,0,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,FIXED_8,displacement_atr,1.138946626,4,4,0.4028739856,0.3524240134,1,2,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,FIXED_8,efficiency,0.100770302,4,4,0.4745882726,0.3546749481,1,1,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,FIXED_8,origin_disagreement_bars,0,4,0,1,1,1,0,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,0,0,1,0,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,FIXED_8,range_atr,0.9577316081,4,4,0.4312227226,0.3570647358,1,1,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,FIXED_8,recent_slope_atr,0.2299708271,4,3,0.5344182492,0.3430971093,1,2,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,0,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,FIXED_8,w32_displacement_atr,2.072680848,4,4,0.3472021654,0.2987819224,1,3,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,FIXED_8,w32_range_atr,0.8179690337,4,4,0.5170007781,0.4102959387,1,2,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,0,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,FIXED_8,w4_displacement_atr,0.6899124814,4,3,0.5344182491,0.3430971093,1,2,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,0,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,FIXED_8,w4_range_atr,0.5911501271,4,4,0.4204626036,0.5762911392,1,2,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,FIXED_8,w8_displacement_atr,1.138946626,4,4,0.4028739856,0.3524240134,1,2,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,FIXED_8,w8_range_atr,0.9577316081,4,4,0.4312227226,0.3570647358,1,1,0.8974358974,429,44,385,NO_EXACT_STRATUM_SUPPORT=385,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,HYBRID_ORIGIN,age_bars,-0.2049825175,4,3,0.3445990722,0.4862987264,1,2,0.9090909091,429,39,390,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,HYBRID_ORIGIN,close_location,-0.03421127809,4,3,0.4414820113,0.5504763476,0,1,0.9090909091,429,39,390,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,1,1,0,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,HYBRID_ORIGIN,displacement_atr,0.1038329974,4,3,0.4238298792,0.671519709,0,1,0.9090909091,429,39,390,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,1,1,0,0,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,HYBRID_ORIGIN,efficiency,-0.02706601546,4,2,0.3764390581,0.274304829,0,2,0.9090909091,429,39,390,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,0,1,0,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,HYBRID_ORIGIN,origin_disagreement_bars,-0.2049825175,4,3,0.3445990722,0.4862987264,1,2,0.9090909091,429,39,390,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,HYBRID_ORIGIN,range_atr,0.4351820749,4,3,0.4938236609,0.5207940587,1,2,0.9090909091,429,39,390,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,1,1,1,1,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,HYBRID_ORIGIN,recent_slope_atr,0.03019797577,4,2,0.3897732969,0.4112522387,0,1,0.9090909091,429,39,390,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,0,1,0,0,0,0,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,HYBRID_ORIGIN,w32_displacement_atr,1.896501107,4,4,0.3794562923,0.3418774727,1,3,0.9090909091,429,39,390,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,1,1,1,1,0,1,0,0,FAIL
A_EVENT_FAMILY,24H,JOINT,,,15m,HYBRID_ORIGIN,w32_range_atr,0.7431097679,4,3,0.4352377687,0.4304883578,1,2,0.9090909091,429,39,390,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=380,,1,1,1,1,1,0,0,0,0,FAIL
