test,episode_view,event_family,side,volatility_regime,scale,representation,field,pooled_equal_symbol_contrast,symbols_with_support,same_sign_symbols,max_abs_contrast_share,max_family_side_abs_contrast_share,loso_sign_survives,chronological_stable_symbols,exclusion_rate,row_count,event_control_paired_support,validity_excluded_rows,reason_counts,unknown_reason_counts,sufficient_support,sign_consistency,no_symbol_concentration,leave_one_symbol_out,view_sign_agreement,exclusion_rate_gate,chronological_third_stability,unknown_diagnostic_only,qualifying,verdict
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,ATR_ORIGIN,age_bars,1.0625,4,2,0.7407407407,1,0,0,0.9125,240,21,219,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,ATR_ORIGIN,close_location,-0.04366815255,4,2,0.7029187198,1,1,1,0.9125,240,21,219,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,0,0,1,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,ATR_ORIGIN,displacement_atr,-0.2434446337,4,3,0.3985253635,1,1,3,0.9125,240,21,219,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,1,1,1,0,0,1,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,ATR_ORIGIN,efficiency,-0.1268594157,4,4,0.8777454635,1,1,1,0.9125,240,21,219,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,1,0,1,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,ATR_ORIGIN,origin_disagreement_bars,1.0625,4,2,0.7407407407,1,0,0,0.9125,240,21,219,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,ATR_ORIGIN,range_atr,-0.003293643979,4,3,0.4948521749,1,0,1,0.9125,240,21,219,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,1,1,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,ATR_ORIGIN,recent_slope_atr,-0.1290778048,4,2,0.6926765781,1,0,1,0.9125,240,21,219,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,ATR_ORIGIN,w32_displacement_atr,0.8498372002,4,3,0.3322915929,1,1,2,0.9125,240,21,219,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,1,1,1,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,ATR_ORIGIN,w32_range_atr,1.98281227,4,4,0.3998696365,1,1,3,0.9125,240,21,219,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,1,1,1,1,0,1,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,ATR_ORIGIN,w4_displacement_atr,-0.1826491974,4,2,0.7110599668,1,0,1,0.9125,240,21,219,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,ATR_ORIGIN,w4_range_atr,-0.1307731815,4,2,0.5244970243,1,0,1,0.9125,240,21,219,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,ATR_ORIGIN,w8_displacement_atr,0.206798449,4,2,0.5650899648,1,0,2,0.9125,240,21,219,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,0,0,0,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,ATR_ORIGIN,w8_range_atr,-0.1121883271,4,3,0.3739673701,1,0,2,0.9125,240,21,219,ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,1,1,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,CONFIRMED_DIRECTION_CHANGE,age_bars,0.125,4,1,0.6,1,0,1,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,CONFIRMED_DIRECTION_CHANGE,close_location,-0.07290930084,4,3,0.526360726,1,1,0,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,0,1,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,CONFIRMED_DIRECTION_CHANGE,displacement_atr,-0.2205134935,4,3,0.5235688099,1,0,0,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,CONFIRMED_DIRECTION_CHANGE,efficiency,-0.1069545335,4,1,0.8400195281,1,0,0,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,CONFIRMED_DIRECTION_CHANGE,origin_disagreement_bars,0.125,4,1,0.6,1,0,1,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,CONFIRMED_DIRECTION_CHANGE,range_atr,-0.181550029,4,3,0.3711194065,1,0,2,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,1,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,CONFIRMED_DIRECTION_CHANGE,recent_slope_atr,-0.09125200369,4,2,0.6232089005,1,0,1,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,CONFIRMED_DIRECTION_CHANGE,w32_displacement_atr,0.8498372002,4,3,0.3322915929,1,1,2,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,1,1,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,CONFIRMED_DIRECTION_CHANGE,w32_range_atr,1.98281227,4,4,0.3998696365,1,1,3,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,1,1,1,0,1,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,CONFIRMED_DIRECTION_CHANGE,w4_displacement_atr,-0.1826491974,4,2,0.7110599668,1,0,1,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,CONFIRMED_DIRECTION_CHANGE,w4_range_atr,-0.1307731815,4,2,0.5244970243,1,0,1,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,CONFIRMED_DIRECTION_CHANGE,w8_displacement_atr,0.206798449,4,2,0.5650899648,1,0,2,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,0,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,CONFIRMED_DIRECTION_CHANGE,w8_range_atr,-0.1121883271,4,3,0.3739673701,1,0,2,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,1,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,DIRECTION_RUN,age_bars,-0.4375,4,2,0.4137931034,1,0,0,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,1,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,DIRECTION_RUN,close_location,-0.03976224519,4,3,0.4185588665,1,1,1,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,1,1,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,DIRECTION_RUN,displacement_atr,-0.3007520922,4,3,0.5295983048,1,0,1,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,DIRECTION_RUN,efficiency,-0.1232280172,4,3,0.6006794603,1,1,1,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,0,1,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,DIRECTION_RUN,origin_disagreement_bars,-0.4375,4,2,0.4137931034,1,0,0,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,1,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,DIRECTION_RUN,range_atr,-0.2458468098,4,3,0.4416779897,1,0,2,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,1,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,DIRECTION_RUN,recent_slope_atr,-0.1874034176,4,3,0.578473833,1,1,1,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,0,1,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,DIRECTION_RUN,w32_displacement_atr,0.8498372002,4,3,0.3322915929,1,1,2,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,1,1,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,DIRECTION_RUN,w32_range_atr,1.98281227,4,4,0.3998696365,1,1,3,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,1,1,1,0,1,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,DIRECTION_RUN,w4_displacement_atr,-0.1826491974,4,2,0.7110599668,1,0,1,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,DIRECTION_RUN,w4_range_atr,-0.1307731815,4,2,0.5244970243,1,0,1,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,DIRECTION_RUN,w8_displacement_atr,0.206798449,4,2,0.5650899648,1,0,2,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,0,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,DIRECTION_RUN,w8_range_atr,-0.1121883271,4,3,0.3739673701,1,0,2,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,1,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,FIXED_8,age_bars,0,4,0,1,1,1,0,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,1,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,FIXED_8,close_location,-0.06828814872,4,3,0.4821402079,1,1,0,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,1,1,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,FIXED_8,displacement_atr,0.206798449,4,2,0.5650899648,1,0,2,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,0,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,FIXED_8,efficiency,0.03071495142,4,3,0.5931817364,1,1,2,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,0,1,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,FIXED_8,origin_disagreement_bars,0,4,0,1,1,1,0,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,1,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,FIXED_8,range_atr,-0.1121883271,4,3,0.3739673701,1,0,2,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,1,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,FIXED_8,recent_slope_atr,-0.06088306581,4,2,0.7110599668,1,0,1,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,FIXED_8,w32_displacement_atr,0.8498372002,4,3,0.3322915929,1,1,2,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,1,1,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,FIXED_8,w32_range_atr,1.98281227,4,4,0.3998696365,1,1,3,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,1,1,1,0,1,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,FIXED_8,w4_displacement_atr,-0.1826491974,4,2,0.7110599668,1,0,1,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,FIXED_8,w4_range_atr,-0.1307731815,4,2,0.5244970243,1,0,1,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,FIXED_8,w8_displacement_atr,0.206798449,4,2,0.5650899648,1,0,2,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,0,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,FIXED_8,w8_range_atr,-0.1121883271,4,3,0.3739673701,1,0,2,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,1,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,HYBRID_ORIGIN,age_bars,-0.375,4,2,0.5,1,0,1,0.9125,240,21,219,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,0,1,0,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,HYBRID_ORIGIN,close_location,-0.04768377384,4,3,0.4612142386,1,1,1,0.9125,240,21,219,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,1,1,1,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,HYBRID_ORIGIN,displacement_atr,-0.360201021,4,3,0.6044208548,1,0,1,0.9125,240,21,219,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,1,0,0,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,HYBRID_ORIGIN,efficiency,-0.1622772681,4,3,0.6602075144,1,1,1,0.9125,240,21,219,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,1,0,1,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,HYBRID_ORIGIN,origin_disagreement_bars,-0.375,4,2,0.5,1,0,1,0.9125,240,21,219,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,0,1,0,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,HYBRID_ORIGIN,range_atr,-0.3599418006,4,3,0.4664490716,1,0,2,0.9125,240,21,219,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,1,1,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,HYBRID_ORIGIN,recent_slope_atr,-0.2387164539,4,3,0.6640021572,1,1,1,0.9125,240,21,219,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,1,0,1,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,HYBRID_ORIGIN,w32_displacement_atr,0.8498372002,4,3,0.3322915929,1,1,2,0.9125,240,21,219,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,1,1,1,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,HYBRID_ORIGIN,w32_range_atr,1.98281227,4,4,0.3998696365,1,1,3,0.9125,240,21,219,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,1,1,1,1,0,1,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,HYBRID_ORIGIN,w4_displacement_atr,-0.1826491974,4,2,0.7110599668,1,0,1,0.9125,240,21,219,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,HYBRID_ORIGIN,w4_range_atr,-0.1307731815,4,2,0.5244970243,1,0,1,0.9125,240,21,219,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,HYBRID_ORIGIN,w8_displacement_atr,0.206798449,4,2,0.5650899648,1,0,2,0.9125,240,21,219,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,0,0,0,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,15m,HYBRID_ORIGIN,w8_range_atr,-0.1121883271,4,3,0.3739673701,1,0,2,0.9125,240,21,219,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED=10;NO_EXACT_STRATUM_SUPPORT=209,,1,1,1,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,ATR_ORIGIN,age_bars,-2.007575758,4,3,0.704,1,1,0,0.925,240,18,222,ATR_1_NOT_REACHED=12;NO_EXACT_STRATUM_SUPPORT=210,,1,1,0,1,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,ATR_ORIGIN,close_location,-0.02000176942,4,2,0.3880612133,1,0,1,0.925,240,18,222,ATR_1_NOT_REACHED=12;NO_EXACT_STRATUM_SUPPORT=210,,1,0,1,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,ATR_ORIGIN,displacement_atr,-0.0059507665,4,2,0.4413216509,1,0,1,0.925,240,18,222,ATR_1_NOT_REACHED=12;NO_EXACT_STRATUM_SUPPORT=210,,1,0,1,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,ATR_ORIGIN,efficiency,0.04272584938,4,2,0.6702274602,1,0,0,0.925,240,18,222,ATR_1_NOT_REACHED=12;NO_EXACT_STRATUM_SUPPORT=210,,1,0,0,0,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,ATR_ORIGIN,origin_disagreement_bars,-2.007575758,4,3,0.704,1,1,0,0.925,240,18,222,ATR_1_NOT_REACHED=12;NO_EXACT_STRATUM_SUPPORT=210,,1,1,0,1,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,ATR_ORIGIN,range_atr,0.3102164285,4,3,0.6727098861,1,0,2,0.925,240,18,222,ATR_1_NOT_REACHED=12;NO_EXACT_STRATUM_SUPPORT=210,,1,1,0,0,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,ATR_ORIGIN,recent_slope_atr,0.03661711101,4,2,0.4003352703,1,0,0,0.925,240,18,222,ATR_1_NOT_REACHED=12;NO_EXACT_STRATUM_SUPPORT=210,,1,0,1,0,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,ATR_ORIGIN,w32_displacement_atr,0.003902254392,4,2,0.4362941653,1,0,0,0.925,240,18,222,ATR_1_NOT_REACHED=12;NO_EXACT_STRATUM_SUPPORT=210,,1,0,1,0,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,ATR_ORIGIN,w32_range_atr,1.006803328,4,3,0.5133533435,1,1,1,0.925,240,18,222,ATR_1_NOT_REACHED=12;NO_EXACT_STRATUM_SUPPORT=210,,1,1,0,1,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,ATR_ORIGIN,w4_displacement_atr,0.1810718067,4,2,0.7731159898,1,0,0,0.925,240,18,222,ATR_1_NOT_REACHED=12;NO_EXACT_STRATUM_SUPPORT=210,,1,0,0,0,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,ATR_ORIGIN,w4_range_atr,0.2473462457,4,3,0.5110550587,1,1,2,0.925,240,18,222,ATR_1_NOT_REACHED=12;NO_EXACT_STRATUM_SUPPORT=210,,1,1,0,1,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,ATR_ORIGIN,w8_displacement_atr,0.3842205743,4,3,0.5112098579,1,1,1,0.925,240,18,222,ATR_1_NOT_REACHED=12;NO_EXACT_STRATUM_SUPPORT=210,,1,1,0,1,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,ATR_ORIGIN,w8_range_atr,0.7541851677,4,4,0.3559384427,1,1,2,0.925,240,18,222,ATR_1_NOT_REACHED=12;NO_EXACT_STRATUM_SUPPORT=210,,1,1,1,1,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,CONFIRMED_DIRECTION_CHANGE,age_bars,-0.3541666667,4,2,0.612244898,1,0,1,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,CONFIRMED_DIRECTION_CHANGE,close_location,0.06686165195,4,3,0.3603163334,1,0,2,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,1,0,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,CONFIRMED_DIRECTION_CHANGE,displacement_atr,0.5426576369,4,3,0.458811215,1,1,2,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,1,1,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,CONFIRMED_DIRECTION_CHANGE,efficiency,0.0997499731,4,3,0.6537123302,1,1,1,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,0,1,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,CONFIRMED_DIRECTION_CHANGE,origin_disagreement_bars,-0.3541666667,4,2,0.612244898,1,0,1,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,0,0,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,CONFIRMED_DIRECTION_CHANGE,range_atr,0.0027450726,4,3,0.4869167876,1,0,1,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,1,0,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,CONFIRMED_DIRECTION_CHANGE,recent_slope_atr,0.04029142683,4,1,0.6635588285,1,0,0,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,0,0,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,CONFIRMED_DIRECTION_CHANGE,w32_displacement_atr,0.0280527058,4,2,0.4392765064,1,0,1,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,0,1,0,1,0,0,0,0,FAIL
B_SIDE_WITHIN_FAMILY,24H,FUNDING,FUNDING_HIGH,,1H,CONFIRMED_DIRECTION_CHANGE,w32_range_atr,0.9812163016,4,3,0.4970598693,1,1,2,0.9125,240,21,219,NO_EXACT_STRATUM_SUPPORT=219,,1,1,1,1,1,0,0,0,0,FAIL
