open_time,close_time,open,high,low,close,timeframe,ema27,ema200,signed_ema_distance_pct,ema27_slope_6,ema200_slope_24,ema200_slope_change_12,ema_distance_change_6,ema27_slope_noise,ema200_slope_noise,distance_noise,eps_fast,eps_slow,eps_distance,warmup,MODEL_A_state,MODEL_B_state,MODEL_C_state,MODEL_A_direction,MODEL_A_condition,MODEL_B_direction,MODEL_B_condition,MODEL_C_direction,MODEL_C_condition
2023-09-08 12:00:00,2023-09-08 15:59:59.999,0.2537,0.2552,0.2533,0.2541,4H,0.2564502800347306,0.2696356365446523,-4.890064488096021,-0.011815006667722134,-0.05460717780796561,0.00740962810297785,0.22384591795000652,0.011180075846721017,0.0007034638225489331,0.045540954182064386,0.016770113770081526,0.0010551957338233997,0.06831143127309658,False,DOWN,DOWN_WEAKENING,DOWN_WEAKENING,DOWN,DIRECTION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-08 16:00:00,2023-09-08 19:59:59.999,0.2542,0.2544,0.2529,0.2535,4H,0.25623954574653557,0.2694750829471931,-4.911599638787819,-0.02303547835616112,-0.054447372747005084,0.0068007927311495645,0.16620678151046864,0.011165112578345735,0.0007009770309665507,0.045540954182064386,0.016747668867518602,0.001051465546449826,0.06831143127309658,False,DOWN,DOWN_WEAKENING,DOWN_WEAKENING,DOWN,DIRECTION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-08 20:00:00,2023-09-08 23:59:59.999,0.2534,0.2547,0.2527,0.2544,4H,0.256108149621783,0.26932508212184786,-4.907427260742556,-0.03761476551714289,-0.0541972025203045,0.006257199992333137,0.09244194209249201,0.011165112578345735,0.0006944776989534635,0.045540954182064386,0.016747668867518602,0.0010417165484301952,0.06831143127309658,False,DOWN,DOWN_WEAKENING,DOWN_WEAKENING,DOWN,DIRECTION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-09 00:00:00,2023-09-09 03:59:59.999,0.2544,0.2556,0.2537,0.2547,4H,0.2560075675059414,0.26917955891665535,-4.893384721977471,-0.04790312617661459,-0.05381356911446691,0.00580993488966397,0.040553779217260555,0.011037933658287574,0.0006828065869002725,0.045540954182064386,0.01655690048743136,0.0010242098803504088,0.06831143127309658,False,DOWN,DOWN_STABLE,DOWN_WEAKENING,DOWN,DIRECTION,DOWN,STABLE,DOWN,WEAKENING
2023-09-09 04:00:00,2023-09-09 07:59:59.999,0.2548,0.2556,0.2542,0.2555,4H,0.25597131268408846,0.2690434439025593,-4.858743639635104,-0.05743965842311035,-0.053536830736915696,0.0053834306727030615,-0.0071813619931084816,0.010939266516409502,0.0006718796486941646,0.04547791263584555,0.016408899774614252,0.0010078194730412469,0.06821686895376833,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2023-09-09 08:00:00,2023-09-09 11:59:59.999,0.2555,0.2558,0.2545,0.2549,4H,0.25589479034951074,0.2689027131174592,-4.83740852486918,-0.04781705080942149,-0.05338390766629619,0.0051129401584383075,0.04068787270980678,0.010757106948880438,0.0006718796486941646,0.04547791263584555,0.01613566042332066,0.0010078194730412469,0.06821686895376833,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2023-09-09 12:00:00,2023-09-09 15:59:59.999,0.2549,0.255,0.2536,0.2543,4H,0.2557808767531171,0.2687574124894248,-4.8283452412008545,-0.04350442260664944,-0.053398879236466835,0.004392430131236011,0.06171924689516661,0.010757106948880438,0.0006718796486941646,0.04547791263584555,0.01613566042332066,0.0010078194730412469,0.06821686895376833,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2023-09-09 16:00:00,2023-09-09 19:59:59.999,0.2542,0.2546,0.2532,0.2535,4H,0.2556179569850373,0.2686055974397788,-4.835208416553312,-0.04043018676705423,-0.05337015434167397,0.00377942133459689,0.07639122223450734,0.010554411370957324,0.0006718796486941646,0.043489935061124196,0.015831617056435987,0.0010078194730412469,0.0652349025916863,False,DOWN,DOWN_WEAKENING,DOWN_STABLE,DOWN,DIRECTION,DOWN,WEAKENING,DOWN,STABLE
2023-09-09 20:00:00,2023-09-09 23:59:59.999,0.2536,0.2539,0.2531,0.2533,4H,0.25545238862896325,0.26845330293789044,-4.842896014557546,-0.042674744620465235,-0.05355277499499526,0.0027627815947811607,0.06453124618500983,0.010457471098249125,0.0006718796486941646,0.04230201327437211,0.015686206647373687,0.0010078194730412469,0.06345301991155816,False,DOWN,DOWN_WEAKENING,DOWN_WEAKENING,DOWN,DIRECTION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-10 00:00:00,2023-09-10 03:59:59.999,0.2534,0.2534,0.25,0.2508,4H,0.25512007515546586,0.26827764818228955,-4.904461149101533,-0.05777774195775964,-0.054265642026135597,0.0015377392201879059,-0.011076427124062427,0.010457471098249125,0.0006828065869002725,0.04230201327437211,0.015686206647373687,0.0010242098803504088,0.06345301991155816,False,DOWN,DOWN_STABLE,DOWN_WEAKENING,DOWN,DIRECTION,DOWN,STABLE,DOWN,WEAKENING
2023-09-10 04:00:00,2023-09-10 07:59:59.999,0.2508,0.251,0.2423,0.2494,4H,0.25471149835864687,0.2680898108869434,-4.990235355844356,-0.08202835389581331,-0.05474900841989002,0.0003506877758477356,-0.13149171620925237,0.010554411370957324,0.0006828065869002725,0.043489935061124196,0.015831617056435987,0.0010242098803504088,0.0652349025916863,False,DOWN,DOWN_EXPANDING,DOWN_WEAKENING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,WEAKENING
2023-09-10 08:00:00,2023-09-10 11:59:59.999,0.2495,0.251,0.2488,0.2501,4H,0.2543821056187435,0.26791080779354093,-5.049703775005216,-0.09852256915828066,-0.05513629664033043,-0.0002760098336107575,-0.21229525013603556,0.010757106948880438,0.0006828065869002725,0.04547791263584555,0.01613566042332066,0.0010242098803504088,0.06821686895376833,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2023-09-10 12:00:00,2023-09-10 15:59:59.999,0.2502,0.2509,0.2461,0.2479,4H,0.25391909807454754,0.26771169527818234,-5.152033865873041,-0.12131338760237494,-0.05572063492332533,-0.00111345711535972,-0.3236886246721866,0.010757106948880438,0.0006828065869002725,0.04547791263584555,0.01613566042332066,0.0010242098803504088,0.06821686895376833,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2023-09-10 16:00:00,2023-09-10 19:59:59.999,0.2479,0.249,0.2441,0.2481,4H,0.2535034482120799,0.26751655403163327,-5.238220068391123,-0.13786908125819436,-0.05652565458778985,-0.0020782818407847695,-0.4030116518378115,0.010757106948880438,0.0006944776989534635,0.04727810466375004,0.01613566042332066,0.0010417165484301952,0.07091715699562506,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2023-09-10 20:00:00,2023-09-10 23:59:59.999,0.2481,0.2502,0.2477,0.249,4H,0.2531817733397885,0.26733230971291055,-5.293238362515331,-0.14814341081726784,-0.05732161688081864,-0.0031244143605141383,-0.45034234795778527,0.010554411370957324,0.0006944776989534635,0.04727810466375004,0.015831617056435987,0.0010417165484301952,0.07091715699562506,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2023-09-11 00:00:00,2023-09-11 03:59:59.999,0.2491,0.2496,0.2464,0.2479,4H,0.2528045038155179,0.2671389533973592,-5.365915153721279,-0.15127330000307415,-0.058233499687117274,-0.004419930572650367,-0.4614540046197453,0.010457471098249125,0.0006944776989534635,0.04727810466375004,0.015686206647373687,0.0010417165484301952,0.07091715699562506,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2023-09-11 04:00:00,2023-09-11 07:59:59.999,0.248,0.2487,0.2461,0.2466,4H,0.25236132497155234,0.2669345857018631,-5.459487646380726,-0.1537800872908483,-0.05923059729298075,-0.005693766556065051,-0.4692522905363701,0.010348137413659917,0.0007009770309665507,0.04727810466375004,0.015522206120489875,0.001051465546449826,0.07091715699562506,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2023-09-11 08:00:00,2023-09-11 11:59:59.999,0.2466,0.2466,0.2385,0.2433,4H,0.2517140874735843,0.2666994156948794,-5.618808043598885,-0.174803840772636,-0.06031670115843324,-0.006932793492137046,-0.5691042685936694,0.010348137413659917,0.0007034638225489331,0.04727810466375004,0.015522206120489875,0.0010551957338233997,0.07091715699562506,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2023-09-11 12:00:00,2023-09-11 15:59:59.999,0.2432,0.2459,0.2414,0.2425,4H,0.2510559383683283,0.26645862548896027,-5.78051736638945,-0.1879312300604415,-0.0616971892252155,-0.008298309988748663,-0.6284835005164089,0.010348137413659917,0.0007046117538087003,0.04727810466375004,0.015522206120489875,0.0010569176307130505,0.07091715699562506,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2023-09-11 16:00:00,2023-09-11 19:59:59.999,0.2425,0.2433,0.2367,0.2381,4H,0.250130514199162,0.26617645011096064,-6.028307878142337,-0.22175464388529686,-0.06387626242502173,-0.01050610808334776,-0.7900878097512143,0.010348137413659917,0.0007092027440859967,0.04727810466375004,0.015522206120489875,0.001063804116128995,0.07091715699562506,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2023-09-11 20:00:00,2023-09-11 23:59:59.999,0.2381,0.2423,0.2372,0.2421,4H,0.249556906042079,0.2659368834431899,-6.159347732827747,-0.2386208697604142,-0.06569397625715753,-0.012141201262162275,-0.8661093703124161,0.010457471098249125,0.0007139751109682367,0.04727810466375004,0.015686206647373687,0.001070962666452355,0.07091715699562506,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2023-09-12 00:00:00,2023-09-12 03:59:59.999,0.2421,0.2498,0.2408,0.247,4H,0.2493742698962162,0.2657484567422626,-6.161536005428997,-0.22614535919587286,-0.06668261765620243,-0.012416975630066829,-0.7956208517077181,0.010554411370957324,0.0007244061791841366,0.04547791263584555,0.015831617056435987,0.001086609268776205,0.06821686895376833,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2023-09-12 04:00:00,2023-09-12 07:59:59.999,0.247,0.2478,0.2446,0.2459,4H,0.2491261077607722,0.26555095966025005,-6.185197718920711,-0.21366303593632527,-0.06795213965083749,-0.01320313123094747,-0.725710072539985,0.010757106948880438,0.0007401897654165795,0.04547791263584555,0.01613566042332066,0.0011102846481248693,0.06821686895376833,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2023-09-12 08:00:00,2023-09-12 11:59:59.999,0.2459,0.2527,0.2451,0.2486,4H,0.24908852863500278,0.26538229339497393,-6.139733194528096,-0.1738453116214696,-0.06810005332408553,-0.012963756683755101,-0.5209251509292114,0.010757106948880438,0.0007401897654165795,0.0459124227205594,0.01613566042332066,0.0011102846481248693,0.0688686340808391,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2023-09-12 12:00:00,2023-09-12 15:59:59.999,0.2486,0.2506,0.2477,0.2488,4H,0.2490679194467883,0.26521729545074535,-6.089111185796034,-0.13197715579912894,-0.06827641477166838,-0.012555779848343045,-0.3085938194065836,0.010757106948880438,0.0007401897654165795,0.0459124227205594,0.01613566042332066,0.0011102846481248693,0.0688686340808391,False,DOWN,DOWN_EXPANDING,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,EXPANDING,DOWN,EXPANDING
2023-09-12 16:00:00,2023-09-12 19:59:59.999,0.2489,0.2513,0.2456,0.2471,4H,0.24892735377201772,0.2650370238542205,-6.078271574262645,-0.0801688424538686,-0.06862197678962947,-0.012096322201839621,-0.04996369612030804,0.010757106948880438,0.0007244061791841366,0.04503001430790077,0.01613566042332066,0.001086609268776205,0.06754502146185115,False,DOWN,DOWN_STABLE,DOWN_EXPANDING,DOWN,DIRECTION,DOWN,STABLE,DOWN,EXPANDING
2023-09-12 20:00:00,2023-09-12 23:59:59.999,0.2472,0.2479,0.2453,0.2455,4H,0.24868254278830218,0.26484262560691485,-6.101768090230994,-0.05839438037360164,-0.06934705820345563,-0.012025441322636991,0.05757964259675319,0.010757106948880438,0.0007294052906991477,0.043489935061124196,0.01613566042332066,0.0010941079360487216,0.0652349025916863,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2023-09-13 00:00:00,2023-09-13 03:59:59.999,0.2455,0.2472,0.2434,0.2443,4H,0.24836950401770916,0.2646382213720202,-6.147531248496786,-0.06715246918652293,-0.07029597583660488,-0.012062476149487605,0.014004756932211038,0.010554411370957324,0.0007294052906991477,0.043489935061124196,0.015831617056435987,0.0010941079360487216,0.0652349025916863,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2023-09-13 04:00:00,2023-09-13 07:59:59.999,0.2442,0.2496,0.2437,0.2454,4H,0.24815739658787278,0.2644467962837414,-6.15980224558694,-0.06480728318725335,-0.07118812535970159,-0.011957528066720846,0.0253954733337709,0.010457471098249125,0.0007294052906991477,0.04230201327437211,0.015686206647373687,0.0010941079360487216,0.06345301991155816,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2023-09-13 08:00:00,2023-09-13 11:59:59.999,0.2454,0.2488,0.245,0.2485,4H,0.24818186826016758,0.26428812169385346,-6.094202543216479,-0.06066520337191424,-0.0715034223422853,-0.011186721183852055,0.045530651311617376,0.010348137413659917,0.0007294052906991477,0.04230201327437211,0.015522206120489875,0.0010941079360487216,0.06345301991155816,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2023-09-13 12:00:00,2023-09-13 15:59:59.999,0.2485,0.25,0.247,0.2486,4H,0.24821173481301276,0.2641320209804818,-6.027397249440444,-0.05729258078661462,-0.07170951841692688,-0.010012329191711383,0.06171393635558964,0.010348137413659917,0.0007294052906991477,0.043489935061124196,0.015522206120489875,0.0010941079360487216,0.0652349025916863,False,DOWN,DOWN_STABLE,DOWN_STABLE,DOWN,DIRECTION,DOWN,STABLE,DOWN,STABLE
2023-09-13 16:00:00,2023-09-13 19:59:59.999,0.2486,0.2499,0.2469,0.2477,4H,0.248175182326369,0.26396851828415857,-5.9830376972409445,-0.05036084050567361,-0.07193134965383374,-0.008055087228812013,0.09523387702170094,0.010281345109272588,0.0007294052906991477,0.043371959049280484,0.015422017663908882,0.0010941079360487216,0.06505793857392073,False,DOWN,DOWN_WEAKENING,DOWN_STABLE,DOWN,DIRECTION,DOWN,WEAKENING,DOWN,STABLE
2023-09-13 20:00:00,2023-09-13 23:59:59.999,0.2476,0.2495,0.2476,0.2487,4H,0.24821266930305694,0.2638165927290923,-5.914686132747801,-0.0314908504082408,-0.07196643013351925,-0.006272453876361717,0.18708195748319323,0.010281345109272588,0.0007294052906991477,0.043371959049280484,0.015422017663908882,0.0010941079360487216,0.06505793857392073,False,DOWN,DOWN_WEAKENING,DOWN_WEAKENING,DOWN,DIRECTION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-14 00:00:00,2023-09-14 03:59:59.999,0.2487,0.252,0.2465,0.2483,4H,0.24821890720998147,0.2636621987715889,-5.857226266623835,-0.01010569637117283,-0.07168334500303047,-0.005000727346828049,0.29030498187295084,0.010281345109272588,0.0007294052906991477,0.04447752821134321,0.015422017663908882,0.0010941079360487216,0.06671629231701481,False,DOWN,DOWN_WEAKENING,DOWN_WEAKENING,DOWN,DIRECTION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-14 04:00:00,2023-09-14 07:59:59.999,0.2483,0.2485,0.2465,0.2474,4H,0.24816041383783993,0.2635003858484885,-5.821612731705442,0.00020264356470622857,-0.07132909775134874,-0.0033769581005112514,0.3381895138814981,0.010281345109272588,0.0007294052906991477,0.04447752821134321,0.015422017663908882,0.0010941079360487216,0.06671629231701481,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-14 08:00:00,2023-09-14 11:59:59.999,0.2474,0.2495,0.2469,0.249,4H,0.24822038427799423,0.26335610340223486,-5.747244483308297,0.0025865452417783708,-0.07083676511624773,-0.0027367117921621997,0.3469580599081823,0.01004026200584392,0.0007294052906991477,0.04503001430790077,0.01506039300876588,0.0010941079360487216,0.06754502146185115,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-14 12:00:00,2023-09-14 15:59:59.999,0.249,0.252,0.2481,0.2508,4H,0.24840464254385178,0.26323116704997385,-5.632511025302443,0.012953170202604595,-0.06973497216151239,-0.0014585573898440174,0.3948862241380011,0.010281345109272588,0.0007401897654165795,0.0456138413292031,0.015422017663908882,0.0011102846481248693,0.06842076199380465,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-14 16:00:00,2023-09-14 19:59:59.999,0.2508,0.2527,0.2499,0.252,4H,0.2486614537907195,0.26311941414400397,-5.494828422418008,0.032656466008688476,-0.06848703724065217,0.00013493954897730864,0.4882092748229363,0.010281345109272588,0.0007474196566564367,0.04606173965714788,0.015422017663908882,0.001121129484984655,0.06909260948572182,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-14 20:00:00,2023-09-14 23:59:59.999,0.252,0.2524,0.25,0.2513,4H,0.24884992137709666,0.26300180803311834,-5.380908504720095,0.04278938674034578,-0.06749560881178737,0.0018514493916682584,0.533777628027706,0.010203625145365394,0.0007551197272241683,0.04727810466375004,0.015305437718048091,0.0011326795908362525,0.07091715699562506,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-15 00:00:00,2023-09-15 03:59:59.999,0.2514,0.2552,0.2506,0.2542,4H,0.2492320698501612,0.26291422785368435,-5.204038638463293,0.06802883870853002,-0.0658946322682541,0.004401343568350785,0.6531876281605422,0.010281345109272588,0.0007653454685926479,0.04940894850552935,0.015422017663908882,0.001148018202888972,0.07411342275829402,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-15 04:00:00,2023-09-15 07:59:59.999,0.2542,0.2548,0.2508,0.2511,4H,0.24936549343229253,0.2627966733476776,-5.110863750400574,0.08093418122951576,-0.06458998720768883,0.006598138152012767,0.7107489813048682,0.010298350297675377,0.000768999385536661,0.05089496856381803,0.015447525446513066,0.0011534990783049915,0.07634245284572705,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-15 08:00:00,2023-09-15 11:59:59.999,0.2511,0.2519,0.2487,0.249,4H,0.24933938675855735,0.2626593930158599,-5.07120880177251,0.07513501115940327,-0.0631176029590804,0.008385819383204901,0.6760356815357866,0.010281345109272588,0.0007708412041886464,0.05089496856381803,0.015422017663908882,0.0011562618062829697,0.07634245284572705,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-15 12:00:00,2023-09-15 15:59:59.999,0.2491,0.2498,0.2463,0.2482,4H,0.24925800199008896,0.2625155184584882,-5.050183907697501,0.057256004926620196,-0.061659151010097966,0.010050367406828915,0.582327117604942,0.010298350297675377,0.0007708412041886464,0.05089496856381803,0.015447525446513066,0.0011562618062829697,0.07634245284572705,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-15 16:00:00,2023-09-15 19:59:59.999,0.2483,0.2483,0.2451,0.2476,4H,0.24913957327651118,0.26236710533949825,-5.0416122272153325,0.032046213737794524,-0.05963063176504385,0.012300717888789892,0.45321619520267564,0.010298350297675377,0.0007708412041886464,0.05089496856381803,0.015447525446513066,0.0011562618062829697,0.07634245284572705,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-15 20:00:00,2023-09-15 23:59:59.999,0.2477,0.2524,0.2473,0.2505,4H,0.24923674661390322,0.262249024689354,-4.961802275857628,0.025907531914948212,-0.05778092133002418,0.014185508803495069,0.41910622886246696,0.010298350297675377,0.0007708412041886464,0.05163311565012929,0.015447525446513066,0.0011562618062829697,0.07744967347519394,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-16 00:00:00,2023-09-16 03:59:59.999,0.2506,0.2539,0.2498,0.2512,4H,0.24937697899862443,0.26213908414518133,-4.868448056181055,0.009690376025202802,-0.056591306953192776,0.015092038049837699,0.33559058228223737,0.010337482448352642,0.0007708412041886464,0.05328155175322191,0.015506223672528963,0.0011562618062829697,0.07992232762983287,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-16 04:00:00,2023-09-16 07:59:59.999,0.2513,0.253,0.25,0.2507,4H,0.24947148049872267,0.26202526241239343,-4.791057853770128,0.007083783256678355,-0.0553204749031889,0.01600862284815984,0.319805896630446,0.010298350297675377,0.0007708412041886464,0.05328155175322191,0.015447525446513066,0.0011562618062829697,0.07992232762983287,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-16 08:00:00,2023-09-16 11:59:59.999,0.2507,0.2514,0.2498,0.2512,4H,0.24959494617738534,0.2619175483585388,-4.704763868774865,0.01708243411722895,-0.054398646824288986,0.016438118291958743,0.3664449329976449,0.010281345109272588,0.0007708412041886464,0.05328155175322191,0.015422017663908882,0.0011562618062829697,0.07992232762983287,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-16 12:00:00,2023-09-16 15:59:59.999,0.2513,0.2516,0.2488,0.2498,4H,0.24960959287900067,0.2617969757380559,-4.655280231827217,0.023509167616457084,-0.053734550425851846,0.016000421735660547,0.3949036758702835,0.010203625145365394,0.000768999385536661,0.05163311565012929,0.015305437718048091,0.0011534990783049915,0.07744967347519394,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-16 16:00:00,2023-09-16 19:59:59.999,0.2497,0.2504,0.2483,0.2486,4H,0.2495374791019292,0.2616656625466324,-4.634992351180898,0.026618668683383213,-0.05300142062168445,0.015485616618967718,0.4066198760344344,0.010203625145365394,0.000768999385536661,0.05089496856381803,0.015305437718048091,0.0011534990783049915,0.07634245284572705,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-16 20:00:00,2023-09-16 23:59:59.999,0.2486,0.2505,0.2484,0.2503,4H,0.24959194488036285,0.2615525713770142,-4.572934012340774,0.023752400832092548,-0.0517611515889411,0.01573445722284627,0.3888682635168541,0.01006578579610395,0.0007759794518787111,0.05089496856381803,0.015098678694155926,0.0011639691778180666,0.07634245284572705,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-17 00:00:00,2023-09-17 03:59:59.999,0.2503,0.2503,0.2469,0.2493,4H,0.24957109167462266,0.26143065524390957,-4.53640892198437,0.012973175309238805,-0.05050237565018915,0.015392256618064946,0.33203913419668485,0.010203625145365394,0.0007867617919358472,0.05089496856381803,0.015305437718048091,0.0011801426879037707,0.07634245284572705,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-17 04:00:00,2023-09-17 07:59:59.999,0.2494,0.2496,0.2481,0.2485,4H,0.24949458512643533,0.2613019920076518,-4.518682307202128,0.0015435717452512894,-0.04955004686959391,0.015039940338094915,0.272375546568,0.010203625145365394,0.0007913506835067474,0.05089496856381803,0.015305437718048091,0.0011870260252601211,0.07634245284572705,False,TRANSITION,DOWN_WEAKENING,DOWN_WEAKENING,TRANSITION,TRANSITION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-17 08:00:00,2023-09-17 11:59:59.999,0.2485,0.2506,0.2482,0.2502,4H,0.24954497190311853,0.26119152442548615,-4.459008594549631,-0.0033370249833575283,-0.0488197824991284,0.014297820459951996,0.24575527422523447,0.01006578579610395,0.0007913506835067474,0.05163311565012929,0.015098678694155926,0.0011870260252601211,0.07744967347519394,False,DOWN,DOWN_WEAKENING,DOWN_WEAKENING,DOWN,DIRECTION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-17 12:00:00,2023-09-17 15:59:59.999,0.2502,0.2513,0.2496,0.2499,4H,0.24957033105289578,0.26107917094861566,-4.408180037458827,-0.002621548959186315,-0.048158524736570396,0.01350062627352757,0.24710019436839037,0.009902422656582477,0.0007867617919358472,0.05099824274318854,0.014853633984873715,0.0011801426879037707,0.0764973641147828,False,DOWN,DOWN_WEAKENING,DOWN_WEAKENING,DOWN,DIRECTION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-17 16:00:00,2023-09-17 19:59:59.999,0.2499,0.2499,0.2464,0.2477,4H,0.24943673597768895,0.26094604486952494,-4.410608674904705,-0.006728656860338633,-0.04770886812374836,0.01192176364129549,0.22438367627619282,0.0097634425593629,0.0007867617919358472,0.0507252829114333,0.01464516383904435,0.0011801426879037707,0.07608792436714995,False,DOWN,DOWN_WEAKENING,DOWN_WEAKENING,DOWN,DIRECTION,DOWN,WEAKENING,DOWN,WEAKENING
2023-09-17 20:00:00,2023-09-17 23:59:59.999,0.2478,0.2478,0.2443,0.2471,4H,0.24926982626499689,0.26080827327878336,-4.424110810876307,-0.02150968290265213,-0.04751279760920417,0.010268123720820012,0.1488232014644666,0.0097634425593629,0.0007759794518787111,0.05005282283985535,0.01464516383904435,0.0011639691778180666,0.07507923425978302,False,DOWN,DOWN_WEAKENING,DOWN_WEAKENING,DOWN,DIRECTION,DOWN,WEAKENING,DOWN,WEAKENING
