control_id,matched_move_id,direction,control_event_time,window_bars,net_return,abs_path_pct,efficiency_ratio,up_candle_share,down_candle_share,direction_changes,max_directional_run,range_pct,close_position_in_range,avg_body_change_first_to_last_third,avg_true_range_change_first_to_last_third,new_high_count,new_low_count,max_pullback_pct,failed_previous_direction_attempt,last5_directions,last5_bodies,last5_extremes,last5_acceleration,window_start_time,window_end_time,window_bars_available,assigned_state
M02_C4,M02,SHORT,2025-05-23 12:00,50,0.018771998435666754,0.6591057228523006,0.028481012658227795,0.56,0.44,23,7,0.17246773562768866,0.5449735449735447,0.07428940568475562,-0.06272680145152953,3,6,0.15873893805309738,False,DUUDD,0.001200;0.007300;0.028900;0.029600;0.026900,H=0.841700;L=0.777300,true,2025-05-15 04:00,2025-05-23 08:00,50,CHOP
M02_C4,M02,SHORT,2025-05-23 12:00,30,0.01021199586349537,0.4132626680455017,0.02471066624960906,0.7,0.3,10,7,0.17101861427094103,0.5449735449735447,-0.07414965986394495,-0.08554455445544584,6,3,0.15873893805309738,False,DUUDD,0.001200;0.007300;0.028900;0.029600;0.026900,H=0.841700;L=0.777300,true,2025-05-18 12:00,2025-05-23 08:00,30,TRANSITION
M02_C4,M02,SHORT,2025-05-23 12:00,20,0.06660297529684721,0.24703152722806065,0.26961325966850797,0.7,0.3,6,7,0.16336836358673404,0.4970760233918127,1.520000000000013,0.7365470852017939,10,2,0.15046677649643042,False,DUUDD,0.001200;0.007300;0.028900;0.029600;0.026900,H=0.841700;L=0.777300,true,2025-05-20 04:00,2025-05-23 08:00,20,OPPOSITE_TREND
M02_C4,M02,SHORT,2025-05-23 12:00,10,0.016387046429964813,0.1664715827805958,0.09843749999999948,0.7,0.3,3,4,0.11093770321238137,0.2942555685814771,1.6116207951070352,1.0715532286212954,5,0,0.0898686435167121,False,DUUDD,0.001200;0.007300;0.028900;0.029600;0.026900,H=0.841700;L=0.777300,true,2025-05-21 20:00,2025-05-23 08:00,10,RANGE
M02_C4,M02,SHORT,2025-05-23 12:00,5,-0.025318034422549245,0.11561486655026192,0.2189859762675295,0.4,0.6,1,2,0.0803192816163632,0.06521739130434753,21.416666666665016,3.8469387755101874,3,2,0.04514841606385634,False,DUUDD,0.001200;0.007300;0.028900;0.029600;0.026900,H=0.841700;L=0.777300,true,2025-05-22 16:00,2025-05-23 08:00,5,UNKNOWN
M02_C5,M02,SHORT,2025-05-16 04:00,50,0.16356323551318339,0.9337107105615964,0.17517549457562231,0.52,0.46,22,6,0.3128258602711157,0.6009523809523809,-0.26048462255358695,0.020149253731343464,12,0,0.25219722925666616,True,UUDDU,0.004400;0.003600;0.005800;0.007300;0.019100,H=0.792200;L=0.744100,true,2025-05-07 20:00,2025-05-16 00:00,50,CHOP
M02_C5,M02,SHORT,2025-05-16 04:00,30,-0.01289018071527864,0.4086945532667758,0.03153988868274581,0.43333333333333335,0.5666666666666667,14,6,0.15266017945153548,0.30629139072847705,-0.16175156389633438,-0.17813641900121646,3,7,0.07897117745896333,True,UUDDU,0.004400;0.003600;0.005800;0.007300;0.019100,H=0.792200;L=0.744100,true,2025-05-11 04:00,2025-05-16 00:00,30,CHOP
M02_C5,M02,SHORT,2025-05-16 04:00,20,-0.04382421349002319,0.27739013343126456,0.15798764342453636,0.45,0.55,7,6,0.11972089607051047,0.37832310838445843,-0.4294478527607346,0.05512744516894008,1,5,0.07897117745896333,True,UUDDU,0.004400;0.003600;0.005800;0.007300;0.019100,H=0.792200;L=0.744100,true,2025-05-12 20:00,2025-05-16 00:00,20,UNKNOWN
M02_C5,M02,SHORT,2025-05-16 04:00,10,-0.03221409986370961,0.09936810804113498,0.3241895261845387,0.3,0.7,3,4,0.10605872878205923,0.43224299065420596,0.4375000000000018,0.31722054380664666,0,5,0.02506561679790027,False,UUDDU,0.004400;0.003600;0.005800;0.007300;0.019100,H=0.792200;L=0.744100,true,2025-05-14 12:00,2025-05-16 00:00,10,UNKNOWN
M02_C5,M02,SHORT,2025-05-16 04:00,5,0.012443292287751203,0.04640311082307201,0.26815642458100664,0.6,0.4,2,2,0.06234607906675312,0.7692307692307694,3.3409090909091326,-0.03614457831325346,1,1,0.02506561679790027,False,UUDDU,0.004400;0.003600;0.005800;0.007300;0.019100,H=0.792200;L=0.744100,true,2025-05-15 08:00,2025-05-16 00:00,5,UNKNOWN
M03_C1,M03,LONG,2025-06-11 00:00,50,0.06448736998514115,0.5194650817236253,0.12414187643020601,0.52,0.48,22,4,0.15156017830609225,0.9617647058823529,0.35327313769752156,0.17562380038387704,5,3,0.1016242633318959,True,DUDUU,0.009800;0.008600;0.009100;0.013300;0.007700,H=0.720300;L=0.685700,false,2025-06-02 16:00,2025-06-10 20:00,50,CHOP
